epoch,optimizer_step,unscaled_loss,gradient_norm,learning_rate,accumulated_sample_ids,accumulated_micro_batches
1,1,1.416015625,47.3596076965332,0.0001,"[""train_0018"", ""train_0017"", ""train_0003"", ""train_0011"", ""train_0001"", ""train_0021"", ""train_0008"", ""train_0016"", ""train_0020"", ""train_0007"", ""train_0012"", ""train_0013"", ""train_0004"", ""train_0002"", ""train_0014"", ""train_0015""]",16
