resample,accuracy_delta,macro_f1_delta,class_f1_A_delta,class_f1_B_delta,class_f1_C_delta,class_f1_D_delta,parse_rate_delta,mean_latency_seconds_delta,mean_realized_tiles_delta
15,0.035714285714285754,0.04757754265454922,0.09251961515248336,0.028112825307776146,0.045039018952062415,0.024638711205875352,0.0032467532467532756,0.0036878221208688222,0.0
16,-0.030612244897959218,-0.02061106576456062,0.041530767558164816,-0.018787049703602454,-0.16687952320136223,0.06169154228855722,0.0,0.016073242900576323,0.0
17,0.026666666666666672,0.030972272031308812,0.12685147438510663,0.02899756753296623,-0.03195995379283789,0.0,0.0,0.029530473478759367,0.0
18,-0.03669724770642202,-0.047487511123874726,0.03159003159003154,-0.05238095238095242,-0.10566706021251476,-0.06349206349206349,0.003058103975535187,-0.007301593803165529,0.0
19,0.006451612903225767,0.012821394308804523,0.07810727596823852,0.03799903799903798,-0.04339216530348683,-0.021428571428571436,0.006451612903225823,0.0011956829547643544,0.0
20,0.020761245674740525,0.06007535334111269,0.17639955561995846,-0.013258636788048506,0.036054548851111534,0.041105945681428946,0.0034602076124568004,0.011028756751682134,0.0
21,0.014084507042253502,0.014231070452707995,0.1336064843680413,0.03906536720629611,-0.09475806451612906,-0.020989505247376306,0.0,0.0012559248167286485,0.0
22,0.006666666666666654,0.030362867582559516,0.15712655887328375,-0.027885752915328688,-0.09509527170077631,0.08730593607305934,0.0,0.002973799966275781,0.0
23,0.006250000000000033,0.04033068015441732,0.12927410313901344,-0.025887890457852003,-0.005555555555555591,0.06349206349206349,0.0031250000000000444,0.02487895499507442,0.0
24,0.013559322033898313,0.03945491547640645,0.11701584057230457,-0.020312290277839873,0.024752475247524774,0.03636363636363635,0.0,0.02990193340485381,0.0
25,0.03448275862068967,0.053306401874393394,0.10650080940615148,0.012008931265463763,0.061988594098685845,0.032727272727272716,0.0034482758620689724,0.03628585228118397,0.0
26,0.019354838709677413,0.03391438207744013,0.11220196353436185,-0.022121669180492687,0.04138436183849109,0.004192872117400437,0.0,0.009489982043422995,0.0
27,-0.006968641114982577,0.007053263390153497,0.09911146427797446,-0.034976693545643256,-0.07474747474747478,0.03882575757575757,0.006968641114982632,0.04045658486242998,0.0
28,0.02721088435374147,0.028033232368123384,0.1150871568823883,0.011254728877679643,-0.018394648829431426,0.004185692541856967,0.010204081632653073,0.03410103379869145,0.0
29,-0.006369426751592355,0.004270960770110466,-0.009042123061089424,0.022457193968821842,-0.031496062992125984,0.03516483516483515,0.0,-0.01034769763173471,0.0
30,0.02702702702702703,0.04963280473203596,0.07416529830322932,0.019337144982103815,0.06622807017543858,0.03880070546737213,0.0033783783783783994,0.015957321081235043,0.0
31,0.019867549668874218,0.04146569290239027,0.14150943396226418,0.0384559017498608,-0.04807692307692307,0.033974358974358965,0.0033112582781457123,0.012930696460091484,0.0
32,-0.01315789473684209,0.0023847169021995462,0.11593953227959863,0.0019504876219055278,-0.10507246376811596,-0.0032786885245901787,0.003289473684210509,0.004137750953975061,0.0
33,-0.006472491909385092,0.013865777539685264,0.09452561168808304,-0.06950859124772168,-0.011443393347574049,0.04188948306595369,0.0,0.00834027033685003,0.0
34,-0.0033444816053511683,0.019722238953630233,0.04922566371681414,-0.004985986590483327,-0.01740883269195531,0.05205811138014527,0.0,0.010974004419277539,0.0
35,0.03896103896103892,0.06095026691758354,0.14151319461053974,0.04004061171394124,-0.016000000000000014,0.07824726134585286,0.0032467532467532756,0.00766378606657514,0.0
36,-0.003401360544217691,0.013037241073345529,0.12102153611587574,0.032314281494609354,-0.14150943396226418,0.04032258064516131,0.003401360544217691,-0.01745763342498119,0.0
37,0.0,0.021465086182276882,0.08180620433584856,-0.022025256882892807,-0.05911330049261082,0.08519269776876265,0.003355704697986628,0.03711748958234029,0.0
38,-0.016835016835016814,0.011711461365593978,0.12339544513457557,-0.03960990247561891,-0.06872370266479666,0.03178400546821597,0.0,0.01173897960571324,0.0
39,-0.015243902439024404,0.008242761490457329,0.08488046381343234,-0.035359682275318716,-0.04432751335406199,0.02777777777777779,0.0,-0.0019999179256534605,0.0
40,0.01677852348993286,0.016536486360980762,0.03854776643801239,0.04458516412509694,-0.03191911181601903,0.014932126696832582,0.0,0.008929674294871015,0.0
41,0.017543859649122806,0.009575976987698132,0.16582604593780614,-0.02669182126262093,-0.07097957045573594,-0.02985074626865669,0.007017543859649145,0.0059898855458749845,0.0
42,0.020833333333333315,0.028534039193558125,0.1476793248945148,-0.045482049213392495,0.010446343779677125,0.0014925373134328512,0.0,0.024201559387923455,0.0
43,0.013888888888888895,0.03366565206440392,0.1665445665445665,-0.004270849510793595,-0.09133405249910104,0.06372294372294368,0.0,0.02833995275432244,0.0
44,0.0360655737704918,0.03986418559794369,0.0959099556119214,0.015401898963542715,-0.0196240446188804,0.06776893243519089,0.003278688524590123,0.003828295204238774,0.0
45,0.02040816326530609,0.04316701396245487,0.11210913108218451,0.0011925735194471265,0.05413945649884133,0.005226894749346622,0.006802721088435382,0.02007264859315494,0.0
46,0.02826855123674915,0.058621278947950384,0.21078431372549017,0.012815533980582439,0.005924950625411429,0.004960317460317443,0.0,0.017773380947328832,0.0
47,-0.00990099009900991,-0.0036637358968041323,0.04367078943350128,-0.026675744259454126,-0.05828437132784958,0.026634382566585957,0.0033003300330033403,-0.010574944354224902,0.0
48,0.04137931034482756,0.06662687831959607,0.19776119402985076,-0.00596789683084098,0.08045977011494249,-0.005745554035567757,0.0,-0.012811582506602193,0.0
49,0.04854368932038833,0.059132540595417005,0.13656339266095363,0.027639037842806746,0.05946894886987053,0.012858783008036778,0.0,0.023852076170465697,0.0
50,0.023026315789473673,0.04584821759275853,0.14723740133576202,0.023884406764209776,-0.054395604395604424,0.06666666666666671,0.0,0.024620971844629636,0.0
51,-0.013377926421404729,-0.004543178658300673,0.07615546218487396,-0.03804347826086957,-0.06907787552948846,0.01279317697228144,0.0,-0.0002093723504787981,0.0
52,0.009933774834437081,0.038484883970733075,0.09552017771195853,0.01969673815224221,-0.07393939393939392,0.11266201395812564,0.0,-0.002232585262679887,0.0
53,-0.006666666666666654,0.038256758417418935,0.16286903110758866,-0.026146730955761366,-0.022727272727272707,0.039032006245121015,0.0,-0.014230464709301782,0.0
54,0.025974025974025983,0.0395797190095879,0.1613211009174312,0.01998628086804688,0.0,-0.02298850574712641,0.0,0.013369039121362114,0.0
55,0.03618421052631576,0.05349083414023442,0.14638256891778018,0.03727773734012685,0.0,0.03030303030303033,0.003289473684210509,0.008803500138272247,0.0
56,0.037414965986394544,0.0658490330071777,0.16202247191011235,0.05201465201465194,0.04250140423141735,0.0068576038725292054,0.003401360544217691,0.020015485952196488,0.0
57,0.04029304029304026,0.06188917902068902,0.1677685950413223,-0.012491106016285891,0.07816632383191302,0.014112903225806439,0.0,0.027473887049971668,0.0
58,0.015923566878980944,0.03844139294674659,0.1888320545609548,-0.014154281670205271,0.015986638033882117,-0.036898839137645134,0.0,0.006769774345218416,0.0
59,0.02372881355932205,0.04791836921676501,0.1480414746543779,-0.026364599894011687,0.014441046551138315,0.055555555555555525,0.006779661016949157,0.006802224191063466,0.0
60,0.0034482758620689724,0.05418872676984554,0.19252336448598129,-0.007259841839159953,-0.06654783125371361,0.0980392156862745,0.0,0.01648766583730943,0.0
61,0.04193548387096774,0.04745038103972904,0.1581609473907381,0.022157190635451463,-0.028767979987492198,0.038251366120218566,0.0,0.008539493892702366,0.0
62,0.051660516605166074,0.06750727036981746,0.19531192048067647,-0.0021037868162693263,0.02352941176470591,0.05329153605015674,0.0036900369003689537,0.012446918476689106,0.0
63,0.010676156583629859,0.03046233455755304,0.13281795743491825,-0.011148313724023085,-0.018867924528301883,0.019047619047619035,0.0,0.018039804323181974,0.0
64,0.026578073089701004,0.08545424396546825,0.25578628596149683,0.006917813369426318,0.03508771929824561,0.04402515723270445,0.0033222591362126463,0.017323771432858903,0.0
65,0.06293706293706297,0.060325076326633476,0.13773584905660374,0.08174603174603168,0.03160316031603161,-0.009784735812133072,0.0,0.014134887127218776,0.0
66,0.031034482758620696,0.06319623106699013,0.15118577075098816,0.04026390430385984,-0.0032883350640359743,0.06462358427714854,0.0,0.013726443357380269,0.0
67,-0.0033670033670033517,0.002972091066909932,0.11708768873403019,-0.03426012704363218,-0.09256415880675589,0.021624961383997554,0.0,0.03192644972379266,0.0
68,0.01633986928104575,0.03600990336545484,0.09090909090909088,0.015463917525773141,-0.03305785123966942,0.07072445626662494,0.006535947712418277,-0.014439152298020508,0.0
69,0.08580858085808579,0.09684242319591613,0.18178239647299638,0.06409538174244056,0.07498235709244888,0.066509557475779,0.01320132013201325,0.01863919558439997,0.0
70,0.04304635761589404,0.061012950263615084,0.2025974025974026,0.022586473928755846,0.018867924528301883,0.0,0.0,0.011159236814259343,0.0
71,0.02413793103448275,0.04353492833873207,0.16219439475253433,-0.0035340807044987876,0.027829313543599243,-0.012349914236706672,0.0034482758620689724,0.00797297304560396,0.0
72,-0.029220779220779203,0.0022862704521779964,0.09632709632709635,-0.06951083437797029,-0.03987240829346089,0.022201228153046787,0.0032467532467532756,0.027857955009978896,0.0
73,-0.02622950819672132,-0.024418595160598244,0.06053783614759223,0.007461722796998083,-0.11460423634336675,-0.051069703243616316,0.0,-0.01823381142477032,0.0
74,-0.006535947712418333,-0.000803886534160303,0.0861244019138756,-0.009007013658176466,-0.12604722010662606,0.04571428571428571,0.0,0.006931987238037451,0.0
75,0.013468013468013518,0.048367570481415045,0.163716814159292,-0.044263143474687294,0.006233517142172185,0.06778309409888356,0.0033670033670033517,0.0009740552792846247,0.0
76,0.026936026936026924,0.044786232450386154,0.1569890000383274,0.017224478364374685,-0.06302489780750647,0.06795634920634919,0.0,0.0005184230410339996,0.0
77,0.06109324758842444,0.06829066337593181,0.2087382891165397,-0.015082956259426794,0.04731416169289199,0.03219315895372232,0.003215434083601254,0.04379315173007858,0.0
78,0.06622516556291391,0.08290702784295217,0.16446280991735535,0.06085344337788945,0.04888888888888887,0.05742296918767503,0.0033112582781457123,-0.007804294832248093,0.0
79,0.010169491525423735,-0.010689693652035925,0.17428571428571432,-0.023219316656267086,-0.1666019417475728,-0.02722323049001818,0.0,-0.034197246782102786,0.0
80,0.0662020905923345,0.07575925755498963,0.18601398601398594,0.036257309941520544,0.05172762174176604,0.029038112522686066,0.0034843205574912606,0.019229231892276988,0.0
81,-0.016025641025641024,0.0010065488964057234,-0.05066206102475529,0.028225049731636864,-0.03861379262448783,0.06507699950322904,0.0032051282051281937,-0.0024280319235120418,0.0
82,-0.01650165016501648,0.0044522074183491744,0.02852926709296605,-0.007360584351734811,-0.08011891490152356,0.07675906183368869,0.0,-0.006866200633420805,0.0
83,0.006756756756756799,0.02689067184845001,0.09186238598003305,-0.03678528588564578,0.019829564077351702,0.03265602322206096,0.0033783783783783994,0.017562240972561205,0.0
84,0.02006688963210701,0.04683883969210312,0.07561857103141506,0.03469039030079468,-0.0017713365539452353,0.07881773399014777,0.0033444816053511683,0.00012707593149974272,0.0
85,-0.010869565217391297,-0.0019412517651903327,0.14646324549237172,-0.035662749948464245,-0.1534246575342466,0.03485915492957742,0.0,0.034365319926966675,0.0
86,-0.003174603174603219,0.00961989937538904,0.07261273209549074,-0.0019860973187686426,-0.02776930119011295,-0.004377736085053152,0.0031746031746031633,0.01087310982661116,0.0
87,0.010869565217391297,0.017122237959385722,0.05697555534901011,0.0360398409178897,-0.0052956751985878125,-0.019230769230769218,0.0,-0.0008987323482236853,0.0
88,-0.019230769230769218,0.015177331264627225,0.17257776897166632,-0.025974025974025983,-0.13724576929048282,0.05135135135135138,0.0064102564102563875,0.0022775024886075856,0.0
89,0.04467353951890041,0.060191621911679594,0.11001441721193295,0.03658859920459567,0.0651358950328022,0.029027576197387495,0.01718213058419249,0.001349851191427942,0.0
90,0.0032467532467532756,0.05810864258736076,0.06060606060606061,-0.02688602557569575,0.13316831683168318,0.06554621848739497,0.0032467532467532756,0.005225081792004538,0.0
91,0.0517799352750809,0.053754858089340996,0.22060889929742394,-0.02222049568798079,0.0,0.016631028747921106,0.006472491909385147,0.023644660445816257,0.0
92,-0.02020202020202022,0.026571904357278242,0.1728994657600777,-0.06222222222222229,-0.053565450284566496,0.04917582417582417,0.0,0.0006941434510228106,0.0
93,0.022727272727272707,0.03665196164466794,0.12583228794750556,-0.014535782767365613,-0.010812581913499375,0.046123923312031134,0.0,0.01358264030937062,0.0
94,0.04040404040404039,0.053492642344109,0.16392920804685507,0.021591363454618095,0.004207573632538597,0.024242424242424232,0.0,0.008447418406430152,0.0
95,0.06375838926174493,0.05472738489389389,0.10725458066438259,0.062431410803560516,-0.04924514737598851,0.09846869548362086,0.0,-0.014294044480302803,0.0
96,-0.006666666666666654,-0.00016023139138016118,0.04230769230769227,0.019372707537989364,-0.047006432459178626,-0.015314892952023706,0.010000000000000009,0.024924293098350314,0.0
97,-0.030405405405405428,-0.020298963575536455,0.04977228366948605,-0.005385556915544654,-0.08093972391322984,-0.04464285714285715,0.0033783783783783994,0.0030552428310132163,0.0
98,0.06293706293706292,0.05551653968706305,0.19146557959103166,0.033780732337373776,-0.009240759240759233,0.0060606060606061,0.0,0.021517487193972284,0.0
99,0.015673981191222597,0.036434550652563735,0.11107938320959448,0.03490838958534226,-0.038461538461538436,0.03821196827685652,0.009404388714733591,0.014769623853079339,0.0
100,0.02640264026402639,0.06210493117115412,0.16210610291184685,0.006116207951070374,0.029041789784719274,0.05115562403697993,0.0066006600660065695,0.010593149669640645,0.0
101,-0.0033444816053511683,0.02066969955058584,0.09980055843637814,-0.026474643787344876,-0.024324881467738646,0.033677765021048606,0.006688963210702337,0.034798304207722563,0.0
102,0.04402515723270439,0.057755685591383166,0.12328502415458936,0.032136752136752156,0.01914600550964185,0.05645496056454963,0.0062893081761006275,0.014250004614275724,0.0
103,-0.02622950819672132,-0.0013456942518131343,-0.0063856960408684715,-0.03262157965909279,-0.05855161787365176,0.09217611656636046,0.003278688524590123,0.0047207987149719965,0.0
104,-0.017006802721088454,-0.004427985453449301,0.17976141505553273,-0.0386414480374212,-0.13319088319088324,-0.025641025641025605,0.0,0.00244287895292139,0.0
105,-0.010000000000000009,0.029881750227077453,0.07455938697318004,-0.030095759233926156,-0.022720199190787438,0.09778357235984353,0.0,-0.0018227810350557316,0.0
106,0.06968641114982582,0.11101382526488673,0.19173913043478258,0.039028944911297825,0.11087620389945971,0.10241102181400691,0.0,0.01907416646618665,0.0
107,0.05704697986577184,0.07395861770389933,0.09117703349282297,0.07011075384065735,0.09681083442551336,0.037735849056603765,0.006711409395973145,0.03192280326038599,0.0
108,-0.013888888888888895,0.021936768348688518,0.029856082953428065,-0.043624161073825496,0.11341991341991337,-0.011904761904761862,0.0,0.03948742722665566,0.0
109,0.052083333333333315,0.060354133167467905,0.03996486605182259,0.04869169510807736,0.13817663817663817,0.014583333333333337,0.0,0.009557048819260672,0.0
110,0.03691275167785235,0.06370129327457585,0.09704675963904841,0.037071824826088284,-0.020549224733794114,0.1412358133669609,0.003355704697986628,0.01924896676205845,0.0
111,0.0655737704918033,0.05603587147397304,0.18779396912422452,0.04497450522858876,-0.02400960384153661,0.015384615384615385,0.0,0.03832542667562355,0.0
112,0.009933774834437026,0.04013938222137525,0.12663440005779092,-0.03986604496146384,-0.01851851851851849,0.09230769230769231,0.0033112582781457123,0.01233958605590546,0.0
113,0.0,0.022165769198452312,0.08849299065420563,-0.016287094547964176,0.04095238095238091,-0.024495200264812972,0.0034482758620689724,0.007582548048732596,0.0
114,-0.01650165016501648,-0.0034564061374834365,0.13387806411062225,-0.0473984614112003,-0.06702898550724634,-0.033276241742109136,0.0,0.016171939231504506,0.0
115,-0.0035087719298245723,0.034040228779031345,0.07074994946432178,-0.017776491024898644,-0.0008250825082508628,0.08401253918495297,0.0,0.007910401161694725,0.0
116,-0.012861736334405127,0.039100078587788245,0.12335184737985994,-0.02755958647123924,-0.02093316519546029,0.0815412186379928,0.003215434083601254,-0.01501884481531246,0.0
117,0.08394160583941607,0.0775671314119229,0.11869354985858954,0.10201238390092876,0.09974160206718347,-0.010179010179010184,0.0,0.020712390229323474,0.0
118,0.028938906752411564,0.04662472673355267,0.1435406698564593,0.03716163354717572,-0.02137730951290273,0.02717391304347827,0.0,0.0005490596666691827,0.0
119,0.07118644067796609,0.06014761930664081,0.1571100917431193,0.08900964334915046,-0.003004005340453919,-0.0025252525252525415,0.0,0.023112646133591652,0.0
120,-0.01742160278745647,0.01472480562441747,0.06521975040694522,-0.010383846132770769,-0.07040181097906056,0.07446512920255627,0.006968641114982632,0.0003322337945527165,0.0
121,0.01706484641638223,0.04969490636850693,0.12741552511415521,-0.05314736314326085,0.09714419475655434,0.027367268746579132,0.0,0.022599299943691253,0.0
122,0.0035714285714285587,0.03255294465587932,0.10830406706695367,0.009747102212855685,-0.024242424242424232,0.03640303358613223,0.0035714285714285587,-0.0026731617150030917,0.0
123,-0.01633986928104575,0.011351878577205599,0.09330597978876987,-0.03965799527014735,-0.06126482213438739,0.0530243519245876,0.009803921568627416,0.020777157069567287,0.0
124,-0.009615384615384637,-0.0038719983137107117,0.05357142857142855,-0.07661593065319772,0.010586811857229317,-0.00303030303030305,0.0032051282051281937,0.008757174107580368,0.0
125,0.031847133757961776,0.04300894185398291,0.22757395641183303,-0.01160832431131964,-0.09948542024013723,0.05555555555555558,0.0031847133757961776,0.00635450159252926,0.0
126,0.020905923344947674,0.04255463737709542,0.08473304473304477,0.031090572490496182,0.04296636085626909,0.011428571428571455,0.0034843205574912606,0.029294034352571607,0.0
127,-0.003236245954692518,0.030104975071786333,0.16706885456885456,-0.031093025682302544,-0.04026635330983158,0.024710424710424728,0.003236245954692518,0.01615240302804899,0.0
128,-0.02867383512544802,-0.019266662043913585,0.054920634920634925,-0.027822566811897542,-0.09511494252873565,-0.009049773755656076,0.0035842293906810374,0.018157395610992944,0.0
129,0.0460992907801418,0.04526619888819544,0.14222222222222225,-0.007081339712918688,0.050000000000000044,-0.0040760869565217295,0.0,0.04105052621440686,0.0
130,0.033003300330033014,0.0433935584205678,0.17433155080213897,0.010107140645321144,0.0035834266517357216,-0.014447884416924656,0.0,0.010973368663795613,0.0
131,0.0957095709570957,0.11003761387369149,0.17229310973386797,0.07750540735400135,0.1127399981083893,0.07761194029850743,0.0,-0.010207712112406453,0.0
132,-0.0031847133757961776,0.02088917732713874,0.06153846153846154,-0.03802073858468247,0.05263157894736842,0.007407407407407363,0.006369426751592355,0.022298590935600604,0.0
133,-0.006329113924050611,0.01209792963420031,0.09115179252479022,-0.06506565716313728,0.019741480611045803,0.002564102564102555,0.006329113924050667,0.020993892760664434,0.0
134,-0.04745762711864404,-0.019416023097228396,0.022150438394093197,-0.040071288950212725,-0.09230769230769231,0.032564450474898254,0.003389830508474523,0.0068122854708867475,0.0
135,0.017064846416382284,0.030255663464296256,0.1342385321100918,-0.025490449148167282,-0.027513227513227545,0.03978779840848806,0.0,0.021879199081745848,0.0
136,0.03797468354430378,0.0460246187610992,0.08114056699845601,0.06335562325399124,0.0463362915259562,-0.006734006734006703,0.0031645569620253333,0.024548907053975166,0.0
137,0.029900332225913595,0.04143942854798116,0.14205128205128204,0.030799549549549554,-0.001964912280701725,-0.0051282051282051655,0.009966777408637828,0.017539862862036126,0.0
138,-0.0033783783783783994,0.012349407411432312,0.06140350877192985,-0.052856433184302,0.0444444444444444,-0.003593890386343168,0.0,-0.011449176805547134,0.0
139,-0.016666666666666663,0.006241555791601794,0.09954128440366977,-0.01436950146627558,-0.0812581913499345,0.021052631578947323,0.0033333333333332993,0.002520023761317214,0.0
140,0.04620462046204621,0.04945053060257687,0.10193452380952384,0.042133572389063234,0.03606889564336374,0.01766513056835639,0.0,0.026556785338290867,0.0
141,0.029197080291970823,0.027876058287456318,0.20298220298220293,0.055484421681604834,-0.1764705882352941,0.02950819672131147,0.007299270072992692,0.020367540857570976,0.0
142,0.023178807947019875,0.04422237795802769,0.125,0.010765550239234423,-0.003570874087874598,0.044694835680751166,0.0,-0.0009215515205598379,0.0
143,0.003558718861209953,0.010499481851742765,0.0036615811373093,0.044169109997162614,-0.011027568922305775,0.0051948051948051965,0.0,0.012473278576209945,0.0
144,0.01706484641638223,0.053145370168671324,0.18240418118466897,-0.018324977049643365,0.007476635514018726,0.041025641025641046,0.0,0.00958841011157019,0.0
145,0.019543973941368087,0.01582834130162064,0.07752506725360725,0.02037537298938863,-0.0761904761904762,0.04160340115396294,0.0,-0.0015284948214790983,0.0
146,-0.010273972602739712,0.004236970647753746,0.13106295149638802,-0.024864024864024892,-0.08964274008521794,0.00039169604386996015,0.006849315068493178,0.030214665786120865,0.0
147,0.05211726384364823,0.04425504028714444,0.22083283474931192,0.01667029064289338,-0.08431251288394143,0.023829548640313947,0.0,0.02644897360621623,0.0
148,0.04166666666666663,0.0656309499845752,0.13645998940116583,0.01843853820598007,0.08148148148148149,0.02614379084967322,0.0064102564102563875,0.009374899512085255,0.0
149,-0.04181184668989546,0.0026299607260282243,0.08454106280193235,-0.06450344149459186,0.01320949432404539,-0.022727272727272763,0.0,0.005087094374961576,0.0
150,-0.016025641025641024,-0.007550924042148577,0.10428096890978988,-0.046043466146558965,-0.11918340358707324,0.03074220465524813,0.0032051282051281937,0.005703839748047113,0.0
151,-0.0032679738562091942,0.02042799455043731,0.05221386800334171,-0.01681520094165123,0.012444444444444425,0.033868866695614425,0.0032679738562091387,-0.0031965155781434884,0.0
152,-0.04878048780487804,-0.011079912846305329,0.04434968017057567,-0.08182327666728939,-0.04264150943396222,0.03579545454545452,0.006968641114982632,0.02995832344900018,0.0
153,-0.0092592592592593,0.029507082693498443,0.07070707070707072,-0.009329140461215912,0.042924910332060584,0.013725490196078438,0.0,0.006088954974310834,0.0
154,0.09302325581395349,0.10997762385404003,0.14659892079246917,0.09213530401345826,0.13811320754716983,0.06306306306306303,0.0033222591362126463,0.012277791749970568,0.0
155,0.0273972602739726,0.014528992046146605,0.14620073140999595,0.04061216871967155,-0.02264150943396226,-0.10605542251111871,0.010273972602739767,0.009060197439657136,0.0
156,0.0517799352750809,0.060364220657783796,0.06581659388646288,0.08259042282221085,0.012928162068505944,0.0801217038539554,0.003236245954692518,0.020904787568960193,0.0
157,0.009584664536741228,0.02559608841578148,0.08585977281629453,0.002934446089648657,-0.014187643020594998,0.027777777777777735,0.0031948881789137795,-0.00040327842100362776,0.0
158,0.017182130584192434,0.03143945130019865,0.10296913851104283,-0.005597269624573409,0.023270846800258593,0.005115089514066529,0.0,0.025952713586441245,0.0
159,0.013986013986014012,0.04531520393430993,0.0026455026455026176,0.007973768537148818,0.06406406406406406,0.10657748049052398,0.0,0.006305894563690906,0.0
160,-0.03010033444816057,-0.02499363198626464,-0.0018584356819650871,-0.017224761371762543,-0.016788766788766785,-0.06410256410256415,0.0,-0.010452058932504116,0.0
161,-0.0035211267605633756,0.012382921109225786,0.12714977458674237,-0.01250398724082935,-0.03958218801539304,-0.025531914893617003,0.0035211267605633756,0.018814390954810745,0.0
162,0.023890784982935176,0.03226196820858068,0.05841860465116283,0.04582933209708928,0.02117148906139732,0.003628447024673437,0.0,0.042036879680567574,0.0
163,-0.013513513513513542,0.03495032925300562,0.06914805624483045,-0.00397567126539089,0.019540229885057492,0.05508870214752565,0.0,0.0191555021934815,0.0
164,-0.012987012987012991,0.031244587829667658,0.18972889940631876,-0.05730484965070359,-0.03112070516279908,0.02367500672585421,0.0032467532467532756,-0.004823708879555855,0.0
165,-0.02447552447552448,-0.006029574020700201,0.021052631578947323,-0.02623853211009175,0.0014149989892864312,-0.020347394540942948,0.0,0.0023356505142121398,0.0
166,0.003831417624521105,0.02913586936905843,0.06826068355754145,-0.03481190342504209,0.024390243902439046,0.058704453441295545,0.0,0.02009173487295246,0.0
167,-0.011194029850746301,-0.0012123398782760142,0.0,0.0524631712339616,-0.025054466230936823,-0.03225806451612906,0.003731343283582045,0.026463571942842212,0.0
168,0.06976744186046507,0.07356909139146195,0.11095025006580683,0.027962945277432927,0.11758241758241758,0.03778075264019032,0.0,0.00954605823079513,0.0
169,0.09061488673139156,0.10891594804168714,0.22924137931034488,0.04265498547617941,0.08610375600666864,0.07766367137355584,0.003236245954692518,0.04198574417641454,0.0
170,-0.009708737864077666,0.018873791528818906,0.12032648762506581,-0.008709391498709085,-0.04049351471053464,0.0043715846994535346,0.009708737864077666,0.0059093006624324484,0.0
171,0.013888888888888895,0.01732678788526143,0.15919264902222569,0.008404473562305559,-0.06326581645411355,-0.03502415458937197,0.0,0.003380001742496197,0.0
172,-0.043771043771043794,-0.022305306838664607,0.02169312169312171,-0.06957634538964097,-0.03833950290851401,-0.0029985007496251548,0.0033670033670033517,0.0063220496142051275,0.0
173,-0.01204819277108432,0.027874732159802296,0.1291048133153396,-0.024673004759564077,-0.04901610017889085,0.05608322026232471,0.009036144578313254,-0.0014923936575202967,0.0
174,0.01677852348993286,0.019580531070174767,0.11474588403722258,0.010712293100241799,-0.02419842710223835,-0.022937625754527124,0.003355704697986628,0.0039836621168225506,0.0
175,0.034722222222222265,0.024865315133841603,0.06744186046511624,0.034481567218325626,0.0043290043290042934,-0.006791171477079805,0.00694444444444442,0.03988119932991041,0.0
