resample,accuracy_delta,macro_f1_delta,class_f1_A_delta,class_f1_B_delta,class_f1_C_delta,class_f1_D_delta,parse_rate_delta,mean_latency_seconds_delta,mean_realized_tiles_delta
5724,0.058064516129032295,0.06341949543565101,0.05115884680610516,0.06129187439867051,0.04834800357188418,0.09287925696594423,0.006451612903225823,0.22951569603756083,-2.0677419354838706
5725,0.06666666666666665,0.06736367386615438,0.07460317460317462,0.06906906906906907,0.029921885343572097,0.09586056644880175,0.007017543859649145,0.2728193802693696,-2.0140350877192983
5726,-0.01311475409836066,-0.008548097718996672,-0.031543751182890656,-0.00037838178722326976,-0.04406130268199232,0.041791044776119446,0.0,0.2712466178584051,-2.0983606557377046
5727,0.09337349397590361,0.11167642711667103,0.08067226890756307,0.07456140350877194,0.05765765765765768,0.23381437839269162,0.003012048192771122,0.22404591612944225,-2.0753012048192767
5728,0.044609665427509326,0.05056740248299041,0.04050144648023141,0.06102201685240549,0.00910194174757284,0.09164420485175206,0.0037174721189591198,0.251263578747811,-2.100371747211896
5729,0.07357859531772576,0.09408083729384581,0.08063885631317358,0.06229459388276248,0.14596040663456394,0.08742949234488312,0.0033444816053511683,0.22176633170653237,-2.086956521739131
5730,0.07499999999999996,0.08518003097496202,0.11642156862745096,0.0804363672925622,0.10407239819004521,0.03978978978978975,0.0035714285714285587,0.2769721460462149,-2.0857142857142854
5731,0.07432432432432434,0.09146752082109977,0.07222222222222219,0.058145886091662935,0.08813355391788236,0.1473684210526316,0.0033783783783783994,0.27243021004392787,-2.0506756756756754
5732,0.03459119496855345,0.04512588893395475,0.07719679746960562,0.01656154398156895,0.03767660910518056,0.049068605179463876,0.0031446540880503138,0.22536292875993924,-2.09748427672956
5733,0.03484320557491288,0.049818297033036585,0.02996610169491526,0.03092324805339275,0.10505050505050503,0.033333333333333326,0.0,0.21922597767402263,-2.073170731707317
5734,0.040133779264214076,0.0462963167364972,0.030007363770250373,0.05973783178626557,-0.009247757073844065,0.1046878284633172,0.0033444816053511683,0.24326187641325592,-2.1170568561872907
5735,0.05054151624548736,0.05303659204433253,0.08422425032594527,0.06562173458725185,-0.04455445544554454,0.10685483870967744,0.0036101083032491488,0.2481081220640764,-2.1083032490974727
5736,0.059027777777777735,0.05385923768385398,0.05683862148355995,0.08148739923015469,-0.010879190385831738,0.08799012040753318,0.00694444444444442,0.28903183290903045,-2.072916666666667
5737,0.06730769230769235,0.05956510740050691,0.048562861113142675,0.07893775359113897,0.03818181818181815,0.07257799671592774,0.0064102564102563875,0.2939834067036803,-2.105769230769231
5738,0.06462585034013607,0.06729240835922529,0.052291421856639264,0.07473921427409802,0.05499110998222001,0.08714788732394366,0.0,0.2294744127398345,-2.1156462585034017
5739,0.026490066225165587,0.05355042395484999,-0.042593226137529916,0.029905250690880347,0.09442913988368534,0.1324605313823643,0.0033112582781457123,0.24447749531982055,-2.0596026490066226
5740,0.047945205479452024,0.06291933016809192,0.080634644642469,0.045744804365493996,0.04431195617144701,0.08098591549295775,0.003424657534246589,0.2350569130049074,-2.133561643835616
5741,0.03202846975088969,0.03031176283363124,-0.030275229357798195,0.06460629713622701,0.010573872921272709,0.07634211063482343,0.0,0.2554334475761578,-2.049822064056939
5742,0.0136986301369863,-0.00540982942128615,0.07959719320799186,0.0499319435489648,-0.20228494623655918,0.05111649179445793,0.013698630136986356,0.2913470458373275,-2.095890410958904
5743,0.03322259136212624,0.039902846973217276,0.06413469571364305,0.039112050739957716,-0.06801346801346803,0.12437810945273631,0.0,0.24305832494619584,-2.0830564784053154
5744,0.04513888888888884,0.05805145000692963,0.11454753722794958,0.03735653370689862,-0.009752699407871823,0.09005442850074219,0.00347222222222221,0.22158191912199587,-2.0972222222222223
5745,0.01655629139072845,0.027602623379849145,0.05750136388434257,0.000874794969928927,-0.050645581022920605,0.10267991568804574,0.0,0.25385884200191944,-2.1423841059602653
5746,0.032679738562091554,0.045654691402886804,0.12863239179028657,0.013163307280954273,-0.048218029350104774,0.08904109589041098,0.0032679738562091387,0.2788406625645711,-2.091503267973856
5747,0.06907894736842107,0.0754137289713932,0.12968591691995945,0.05331215970961878,0.04859813084112147,0.07005870841487283,0.0,0.2218717003002224,-2.105263157894737
5748,0.02931596091205213,0.036813633225066034,0.002898550724637683,0.05118021730985389,0.020448492138499863,0.07272727272727275,0.0032573289902280145,0.2816803286440599,-2.087947882736156
5749,0.0505050505050505,0.05021027784035392,0.045252591739345094,0.0678013653792201,-0.034900284900284906,0.12268743914313535,0.0,0.26159787719899963,-2.134680134680135
5750,0.02243589743589741,0.022169589294202263,0.028903903903903905,0.01738539238539233,-0.006140350877192946,0.048529411764705876,0.0,0.21203351651843738,-2.096153846153846
5751,0.0174825174825175,0.0231366207646736,0.021983739837398375,0.013583800434277649,-0.012093023255813962,0.06907196604283233,0.010489510489510523,0.25061180949914497,-2.0629370629370634
5752,0.06428571428571428,0.08348352776135415,0.11005171299288946,0.048857994041707986,0.07933960100894288,0.0956848030018762,0.0,0.2583458591019734,-2.064285714285714
5753,0.010238907849829337,0.015471196191372827,0.01194743130227005,0.0303713049747657,-0.09934705347549388,0.11891310196394944,0.0068259385665528916,0.2458618028953976,-2.1058020477815695
5754,0.06129032258064515,0.07879290432592834,0.11342710997442451,0.05594259682149605,0.010270774976657293,0.1355311355311355,0.003225806451612856,0.25858290732928335,-2.103225806451613
5755,0.053968253968254,0.060177607785773024,0.12115036231884058,0.048944246737841035,0.009920634920634885,0.06069518716577543,0.006349206349206327,0.24796672364962946,-2.1238095238095234
5756,0.05769230769230771,0.05638810358134616,0.07227181111431036,0.07249210407580087,0.06658395368072789,0.01420454545454547,0.0,0.219215090956706,-2.0384615384615383
5757,0.012944983818770184,0.013907891378606374,0.051143878900700546,0.02810797163956158,-0.039252069654581834,0.015631784628745093,0.0,0.265192717991914,-2.064724919093851
