resample,accuracy_delta,macro_f1_delta,class_f1_A_delta,class_f1_B_delta,class_f1_C_delta,class_f1_D_delta,parse_rate_delta,mean_latency_seconds_delta,mean_realized_tiles_delta
15,0.035714285714285754,0.04951948828297209,0.06921438198339203,0.02823995472552343,0.08868331791551032,0.011940298507462699,0.0032467532467532756,0.241494842448163,-2.090909090909091
16,0.037414965986394544,0.053109929576475756,0.10047190047190052,0.02856659905341441,0.03122730573710969,0.05217391304347824,0.0,0.3146779413278006,-2.112244897959184
17,0.03666666666666668,0.054877479500570314,0.060117302052785926,0.06523895121800027,0.06338443396226418,0.03076923076923077,0.0,0.24783592484891426,-2.1100000000000003
18,-0.07033639143730885,-0.05927059402366519,-0.061581610877385506,-0.07539350468220762,-0.05104521147301899,-0.04906204906204903,0.003058103975535187,0.2223812243374299,-2.131498470948012
19,0.032258064516129004,0.04280576466011754,0.06372819100091826,0.05241682360326433,0.07319398606527322,-0.018115942028985504,0.006451612903225823,0.2713890798149572,-2.1096774193548384
20,0.051903114186851174,0.07365113843274451,0.1965427421264504,0.04930917514685207,0.01890189018901889,0.029850746268656747,0.0034602076124568004,0.258687744439164,-2.1522491349480966
21,0.06338028169014082,0.07017750414376667,0.1016315991869472,0.1174452554744525,0.02329749103942652,0.038335670874240335,0.0,0.26010311395257824,-2.095070422535211
22,0.006666666666666654,0.036372053644373015,0.10090090090090093,-0.015167764669832995,0.003178501769847575,0.05657657657657658,0.0,0.25586533656964705,-2.1166666666666663
23,-0.05937500000000001,-0.03224088220723986,0.03285060975609755,-0.05684337835113895,-0.08909774436090229,-0.015873015873015872,0.0031250000000000444,0.23562156639236498,-2.1062499999999993
24,0.03050847457627115,0.05474778273771724,0.07060333761232351,0.03932446765113817,0.040881507505589276,0.06818181818181818,0.0,0.25983223513526443,-2.088135593220339
25,0.017241379310344807,0.04769807172284746,0.06907753308173697,-0.011724052819943265,0.0747466216216216,0.05869218500797446,0.0034482758620689724,0.26924620029227486,-2.0551724137931036
26,0.05806451612903224,0.07616127143119078,0.1218637992831541,0.047313320608479426,0.07197590234106638,0.06349206349206349,0.0,0.2508590314086647,-2.0774193548387094
27,0.027874564459930307,0.04850405866557739,0.10292156103437888,0.022941774357485123,0.02888700084961765,0.039265898420828005,0.006968641114982632,0.274310971357136,-2.048780487804878
28,0.09523809523809523,0.1105995772811289,0.14712103407755583,0.09318864003694294,0.1284584980237154,0.07363013698630139,0.010204081632653073,0.2855480002036609,-2.0476190476190483
29,0.02547770700636942,0.04377306346449006,0.006265556604583333,0.015149501661129605,0.0733098017920174,0.08036739380022961,0.0,0.26057603425542086,-2.079617834394904
30,0.057432432432432456,0.08483806552828499,0.04700854700854701,0.06183776272364072,0.16145833333333331,0.06904761904761908,0.0033783783783783994,0.27287446737692167,-2.118243243243243
31,0.052980132450331174,0.08814428946674957,0.12395787626151822,0.047234769196871196,0.07264957264957267,0.10873493975903614,0.0033112582781457123,0.2616764057446148,-2.1490066225165556
32,0.0460526315789474,0.0663059498929569,0.1051683368989979,0.05463793334225675,0.0514492753623188,0.05396825396825394,0.003289473684210509,0.266532879282941,-2.078947368421052
33,0.03883495145631066,0.049606041203422435,0.12384716732542816,0.023022478027533655,0.02811035918792293,0.023444160272804826,0.0,0.23477985266849255,-2.0970873786407767
34,0.006688963210702337,0.03697044364193697,-0.024456521739130432,0.03986277205994693,0.04411764705882354,0.08835787718810778,0.0,0.26460685085094104,-2.1170568561872907
35,0.006493506493506496,0.038268882860162834,0.09827900564770758,-0.004747811074115149,-0.04484671532846718,0.10439105219552608,0.0032467532467532756,0.24418833933153816,-2.1688311688311686
36,0.003401360544217691,0.004846339748976469,0.02665855143031043,0.06730795285191704,-0.050387596899224785,-0.02419354838709678,0.003401360544217691,0.2675942953099453,-2.108843537414966
37,0.05369127516778527,0.06844029619942288,0.11420289855072463,0.06642908054169627,0.007936507936507964,0.08519269776876265,0.003355704697986628,0.27946001195017534,-2.0838926174496644
38,0.04040404040404044,0.07215951296859524,0.17429318127821336,0.0051497179227542045,0.06324110671936756,0.04595404595404595,0.0,0.2694600454597462,-2.1380471380471384
39,-0.018292682926829285,0.006386018929651516,0.06065418793722821,-0.023591718825228702,-0.08262950450450446,0.07111111111111112,0.0,0.23643740908265476,-2.137195121951219
40,0.023489932885906006,0.015055772810045276,0.05212156805168111,0.05639886461804278,-0.02779823269513987,-0.02049910873440286,0.0,0.2578182452914598,-2.1107382550335574
41,-0.017543859649122806,-0.016682392901357868,0.12466504514160859,-0.041494654387636276,-0.11036789297658861,-0.039532069382815616,0.007017543859649145,0.26785237200296763,-2.1087719298245613
42,0.08333333333333331,0.08272497504412007,0.19243986254295536,0.07432432432432429,0.09398645957785745,-0.02985074626865669,0.0,0.2728844631411549,-2.0590277777777777
43,-0.00347222222222221,0.010426503196864279,0.11875843454790819,0.012914093206063959,-0.12535612535612534,0.03538961038961036,0.0,0.25499794720801416,-2.1111111111111107
44,0.06229508196721312,0.07096315403077297,0.08094098883572565,0.08165020707231596,0.02093342484557309,0.10032799536947712,0.003278688524590123,0.24148024924282652,-2.078688524590164
45,0.040816326530612235,0.07288713757261184,0.1259524179754315,0.010919017288444022,0.1161739785351158,0.03850313649145576,0.006802721088435382,0.27685189448284353,-2.0612244897959187
46,-0.024734982332155486,-0.00034878793040749034,0.08136094674556216,0.00140350877192974,-0.05737389295340778,-0.0267857142857143,0.0,0.2724446011411006,-2.137809187279152
47,0.03300330033003296,0.03936331191244391,0.059541582506366875,0.041289680688990416,0.0407489685814027,0.015873015873015872,0.0033003300330033403,0.2710566090038753,-2.0759075907590763
48,0.037931034482758585,0.06592819402048095,0.11024844720496896,0.03844255214118225,0.08641215106732347,0.028609625668449157,0.0,0.24763933685126482,-2.096551724137931
49,0.04854368932038833,0.07498256611472737,0.06729178157749588,0.061986829199943916,0.10371361659417866,0.06693803708729085,0.0,0.2296741499526359,-2.051779935275081
50,0.03947368421052633,0.0731785633142521,0.12809113642678527,0.0301578553157813,0.017798594847775184,0.1166666666666667,0.0,0.28403713783604634,-2.1315789473684204
51,0.01672240802675584,0.034152942359370664,0.07913165266106442,-0.008248721448175567,0.018109790605546072,0.047619047619047616,0.0,0.2712428426014939,-2.103678929765886
52,0.0629139072847682,0.08704466963666174,0.07239191854576471,0.05674651232286376,0.11921850079744822,0.09982174688057038,0.0,0.22733035007343672,-2.0430463576158937
53,-0.046666666666666634,0.005022907380694608,0.03731062977338173,-0.03580803833116697,-0.06212121212121208,0.08071025020177564,0.0,0.2798137786022077,-2.1366666666666667
54,0.06818181818181818,0.08565579065480966,0.16309677419354837,0.06133647437370715,0.13045045045045045,-0.012260536398467414,0.0,0.24983571357904122,-2.133116883116884
55,0.023026315789473673,0.04033010717821822,0.06721056721056723,0.04188203468431484,0.05769230769230771,-0.005464480874316946,0.003289473684210509,0.24645960778549425,-2.1578947368421053
56,0.06122448979591838,0.1070017931365031,0.11986928104575165,0.05436507936507928,0.1329019412643106,0.12087087087087084,0.003401360544217691,0.29040374013525594,-2.091836734693878
57,0.025641025641025605,0.048328352486161685,0.06095041322314049,0.06069459153489387,0.002126151665485465,0.06954225352112675,0.0,0.27176024102274965,-2.1501831501831505
58,0.015923566878980944,0.04050120677850677,0.13822568484543857,-0.0009716074705818922,0.02727600226442284,-0.0025252525252525415,0.0,0.27456822894976307,-2.098726114649682
59,0.030508474576271205,0.03720792920501409,0.04279728651237036,0.060685103708359445,0.10437710437710435,-0.05902777777777779,0.006779661016949157,0.29803160811316665,-2.0542372881355933
60,0.03448275862068967,0.07341341127363088,0.2,0.03202899523457947,-0.016806722689075626,0.0784313725490196,0.0,0.2766496389943721,-2.1724137931034484
61,0.019354838709677413,0.023436092652454,0.10119764722556868,0.03627707975534056,-0.05053518161080889,0.0068048252397154285,0.0,0.24817071306188754,-2.087096774193549
62,0.011070110701107028,0.03371541931363631,0.06841285832035898,0.02983802216538789,-0.0039215686274509665,0.040532365396249215,0.0036900369003689537,0.3168187524222965,-2.095940959409594
63,0.0,0.018643463564350704,0.08289260658391795,0.0018050541516245744,-0.03869523504956829,0.02857142857142858,0.0,0.2837526061708022,-2.0889679715302494
64,0.03322259136212624,0.08918504863376836,0.22115942028985508,0.006521812973425911,0.06953515174798314,0.059523809523809534,0.0033222591362126463,0.29294595640288823,-2.1362126245847177
65,0.08041958041958036,0.09400899001062007,0.11428571428571421,0.07955665024630543,0.12054975989402222,0.06164383561643838,0.0,0.24744840804813106,-2.083916083916084
66,0.0482758620689655,0.09113171802665804,0.0716435881998796,0.04221868927751271,0.13340943140472283,0.11725516322451696,0.0,0.294679063661345,-2.0620689655172413
67,0.04040404040404044,0.043842162189640654,0.12601626016260165,0.06007609229258715,-0.0579896907216495,0.047265987025023215,0.0,0.2657295285225517,-2.1043771043771047
68,0.006535947712418277,0.041676435296880254,0.0074866310160428,0.0,0.03432930705657977,0.12488980311489861,0.006535947712418277,0.28201401846032903,-2.1274509803921573
69,0.13531353135313534,0.14588938863966783,0.18593846789180263,0.11243721117138838,0.20199127114020737,0.08319060435527284,0.01320132013201325,0.2464525696818437,-2.0429042904290426
70,0.04966887417218541,0.07651932231769243,0.11671203048448558,0.03199006593146675,0.13877054169202674,0.018604651162790697,0.0,0.25630527553734506,-2.1026490066225163
71,0.006896551724137889,0.025080891494693613,0.0924269528920692,0.016961414790996776,0.035475872592027446,-0.044540674296319194,0.0034482758620689724,0.23767292940796436,-2.1517241379310343
72,0.016233766233766267,0.05000454130412196,0.09207980987122094,-0.0015709525800361446,0.014401675831369476,0.09510763209393347,0.0032467532467532756,0.27056503401428156,-2.0811688311688314
73,-0.055737704918032815,-0.0386144943375088,-0.029187124931805808,-0.014734870196138727,-0.10131332082551592,-0.00922266139657446,0.0,0.2472539066504993,-2.1606557377049187
74,0.009803921568627416,0.01696825734751428,0.11765086765086769,-0.003091060985797811,-0.08119658119658119,0.03450980392156866,0.0,0.25842773238976124,-2.1045751633986924
75,0.006734006734006759,0.04779686315242632,0.044669195111672944,-0.0064872854679330905,0.0709621993127148,0.08204334365325078,0.0033670033670033517,0.254568409466307,-2.121212121212121
76,0.030303030303030276,0.04735247467845094,0.09013209013209011,0.05510364733665701,0.026916698558489605,0.017257462686567138,0.0,0.2837246647135979,-2.127946127946128
77,0.032154340836012874,0.05975396698737445,0.11253437545230854,-0.004048582995951344,0.13053007549314066,0.0,0.003215434083601254,0.277048363553965,-2.07395498392283
78,0.08609271523178808,0.10603344108316737,0.11900826446280993,0.0953766747199648,0.1393388429752066,0.07040998217468802,0.0033112582781457123,0.28846839255659495,-2.096026490066225
79,-0.02033898305084747,-0.014081150415073185,0.09769803656059578,-0.02595155709342556,-0.14408093334421151,0.016009852216748777,0.0,0.22121959047676143,-2.132203389830509
80,0.0383275261324042,0.053317361153418896,0.10221043324491597,0.03524720893141953,0.06373242366253434,0.01207937877480586,0.0034843205574912606,0.2809720433054278,-2.045296167247387
81,0.03205128205128205,0.04362597846588545,0.028928336620644313,0.04292416238779506,0.07868036103330217,0.023971053821800092,0.0032051282051281937,0.24831653866642267,-2.0865384615384617
82,0.04620462046204621,0.06019042133815977,0.04534645799922582,0.06027794243561879,0.07742584213172449,0.057711442786069655,0.0,0.28812536670405287,-2.0594059405940595
83,-0.013513513513513487,-0.007976223341279176,0.011551566525388524,0.019269485188380786,-0.015717398070339228,-0.04700854700854701,0.0033783783783783994,0.28563456119012987,-2.0979729729729737
84,0.06354515050167225,0.08462047668089506,0.029424927276795687,0.07706464228203358,0.18888888888888883,0.04310344827586207,0.0033444816053511683,0.2466169414904753,-2.0836120401337785
85,0.018115942028985532,0.04814999073726628,0.12957196067655863,-0.007676465081445483,0.012371134020618513,0.05833333333333329,0.0,0.3224140897771155,-2.1014492753623184
86,-0.01904761904761909,0.011170588552417982,0.003668378576669129,-0.03479539328595932,0.027028881114083803,0.04878048780487809,0.0031746031746031633,0.26627883086247095,-2.0920634920634917
87,0.043478260869565244,0.054368439291511805,0.022935261552366915,0.08071191375897668,0.11382658185470373,0.0,0.0,0.24025808020656836,-2.090579710144927
88,-0.02564102564102566,0.014600149459672862,0.09992962702322311,-0.03305785123966942,-0.05513784461152882,0.04666666666666669,0.0064102564102563875,0.285363460270067,-2.1506410256410255
89,-0.0034364261168384758,0.0280097060900395,0.009585758301951353,0.00033807578532196736,0.037337662337662336,0.06477732793522262,0.01718213058419249,0.24095869143381454,-2.1649484536082477
90,0.006493506493506496,0.06673062841585786,0.029832792012510545,-0.02970760233918124,0.14242757609094242,0.1243697478991597,0.0032467532467532756,0.28370970764874737,-2.146103896103896
91,0.06796116504854371,0.07906164832804025,0.2094996374184191,0.03818039883613655,-0.0117647058823529,0.08033126293995857,0.006472491909385147,0.26933535007597165,-2.1197411003236253
92,0.07070707070707072,0.1027759147399327,0.09609195402298853,0.09073593073593067,0.13343328335832083,0.09084249084249083,0.0,0.2662534656078377,-2.043771043771044
93,0.012987012987012991,0.038898507675999505,0.08335252129864151,-0.011581176267231319,0.011145090044172579,0.0726775956284153,0.0,0.26062166837177114,-2.1266233766233773
94,0.016835016835016814,0.02583096950445196,0.09957565115598477,0.0308450010553718,-0.02709677419354839,0.0,0.0,0.23559269450466946,-2.134680134680135
95,0.07046979865771813,0.06738512084522119,0.05703449262916849,0.10029829794700829,0.0435897435897436,0.06861794921496417,0.0,0.2284661234081442,-2.073825503355705
96,0.040000000000000036,0.04820311597468463,0.09717514124293786,0.07099073414112622,0.0197083169097359,0.004938271604938316,0.010000000000000009,0.2811717900509635,-2.0966666666666667
97,0.040540540540540515,0.05294378576842118,0.04741379310344829,0.05351614329942511,0.1078690161946208,0.0029761904761904656,0.0033783783783783994,0.250300925394923,-2.0709459459459456
98,0.06293706293706292,0.06225291073635453,0.18420460511512787,0.0454259995813272,0.000622019489944059,0.018759018759018753,0.0,0.2448492531755847,-2.0524475524475525
99,0.009404388714733536,0.04153592780719395,0.043529286247732835,0.0335863377609108,-0.011450381679389332,0.10047846889952156,0.009404388714733591,0.2592086019724327,-2.1285266457680247
100,0.04290429042904287,0.0782344264147542,0.1328502415458937,0.016326948421685694,0.10789108694065258,0.055869428750784655,0.0066006600660065695,0.26722946867543473,-2.118811881188119
101,0.01672240802675584,0.030431451776998575,0.06684478989555498,0.04643866591294521,-0.015000872143729305,0.023443223443223443,0.006688963210702337,0.2862127077824944,-2.1070234113712374
102,0.06289308176100628,0.08202127200860898,0.10026134473746734,0.06602564102564101,0.09408773045136681,0.06771037181996087,0.0062893081761006275,0.2562748164278249,-2.1037735849056602
103,0.04918032786885246,0.05740285440494469,0.013952561291608545,0.09241920869827847,0.04545454545454547,0.0777851021753461,0.003278688524590123,0.2673376737284612,-2.0655737704918034
104,0.010204081632653073,0.031315585135927915,0.1448551448551449,-0.0005541530693923269,-0.028562460765850672,0.009523809523809545,0.0,0.27387659763917327,-2.1054421768707483
105,-0.010000000000000009,0.022664973606863092,0.08993476234855546,-0.04040920716112539,-0.027278603749191943,0.06841294298921413,0.0,0.28139825115290784,-2.1900000000000004
106,0.09756097560975607,0.12856769021358755,0.16359959555106168,0.11105275443510731,0.18562367864693444,0.05399473222124668,0.0,0.2916444219707247,-2.1114982578397212
107,0.0805369127516779,0.08592567636275955,0.05672727272727274,0.11114434557192354,0.1380952380952381,0.037735849056603765,0.006711409395973145,0.23874943013046712,-2.0570469798657722
108,0.048611111111111105,0.07789165111742141,0.09601769911504426,0.0227475203421037,0.15325336241366772,0.03954802259887008,0.0,0.29036717774255916,-2.0243055555555562
109,0.052083333333333315,0.06924214789618993,-0.039433771486349856,0.10251432507749636,0.13413057530704592,0.07975746268656714,0.0,0.2174490677037587,-2.041666666666667
110,0.030201342281879207,0.05942111798296695,0.07328528249244359,0.03116163491474111,0.01435643564356437,0.11888111888111885,0.003355704697986628,0.2762668370425502,-2.124161073825503
111,0.06885245901639342,0.06871950438780972,0.13050397877984088,0.07484321663888233,0.05978000956480156,0.009750812567713929,0.0,0.26032209607971,-2.0622950819672132
112,-0.0298013245033113,-6.391232230118504e-06,0.07508591812763737,-0.07567483710828415,-0.03186907838070624,0.032432432432432434,0.0033112582781457123,0.28450496309430684,-2.0993377483443716
113,0.02068965517241378,0.041087752619024254,0.05261336102457598,0.035381676875452794,0.07322314049586776,0.003132832080200515,0.0034482758620689724,0.25400022327386096,-2.051724137931034
114,-0.01980198019801982,-0.0012257728510659538,0.07014052978485263,-0.010862383381346263,-0.05466360856269109,-0.009517629245078985,0.0,0.2586127651345119,-2.1749174917491745
115,-0.014035087719298234,0.014558138733323178,-0.0089126559714795,-0.01103667911267292,0.09153005464480873,-0.01334816462736374,0.0,0.272282415033694,-2.101754385964912
116,-0.028938906752411564,0.0067751428302968986,0.03398117589536731,-0.0338520133303265,0.034019501625135395,-0.0070480928689884426,0.003215434083601254,0.24609914194744587,-2.163987138263666
117,0.09854014598540145,0.1073509924433923,0.07739240367174188,0.13118232367573895,0.15540099978265592,0.0654282426434325,0.0,0.25492021723915503,-2.069343065693431
118,-0.0032154340836013096,0.02680091308121718,0.042957042957042946,0.008796693048344073,0.03963963963963968,0.015810276679841917,0.0,0.2751831057544355,-2.115755627009646
119,0.07796610169491525,0.07374834896650828,0.10667539267015708,0.10517985611510788,0.07534593928856043,0.007792207792207795,0.0,0.2536050991391984,-2.0779661016949156
120,0.0034843205574912606,0.034834328413360816,0.03352826510721246,0.026196713503215063,-0.013988934126735575,0.09360126916975148,0.006968641114982632,0.26057817077244716,-2.1533101045296164
121,0.03412969283276451,0.06821119583438862,0.08527374301675977,0.0068399259479091645,0.14525025536261488,0.035480859010270815,0.0,0.2935329549008212,-2.098976109215017
122,0.024999999999999967,0.05699446421285914,0.06215022091310751,0.006600249066002539,0.10288935870331223,0.05633802816901412,0.0035714285714285587,0.23843797407046496,-2.114285714285714
123,0.013071895424836666,0.03841835351587031,0.05695548668193867,0.030980461186410846,0.025691699604743046,0.040045766590389,0.009803921568627416,0.2741030037457891,-2.0882352941176467
124,0.04487179487179488,0.05911155449218597,0.07887840670859536,0.02838120838933511,0.03827751196172252,0.09090909090909088,0.0032051282051281937,0.2518261281313756,-2.1089743589743586
125,0.02547770700636942,0.048717185096785964,0.20868347338935572,-0.026938092582264372,-0.017179670722977824,0.03030303030303033,0.0031847133757961776,0.2559012716641994,-2.1560509554140124
126,0.03484320557491283,0.047008122458461754,0.07367795603089722,0.04348186872458715,0.11347918136908963,-0.042606516290726815,0.0034843205574912606,0.2695783631428297,-2.062717770034843
127,-0.01941747572815533,0.02430209924706439,0.10937253042516198,-0.0669781931464174,0.014337869233322253,0.040476190476190554,0.003236245954692518,0.2647209318481313,-2.1553398058252426
128,0.02867383512544802,0.045622429138749365,0.04912181835258761,0.043241847782241716,0.07500000000000001,0.015126050420168069,0.0035842293906810374,0.2645889763823813,-2.0896057347670247
129,0.035460992907801414,0.04198881496135326,0.09122807017543855,0.03211846976552857,0.02623762376237626,0.01837109614206983,0.0,0.30961367193318845,-2.0638297872340425
130,-0.00990099009900991,0.023212352025924754,0.05848739495798316,-0.01756601607347874,0.03603925066904551,0.015888778550148974,0.0,0.2765215876306294,-2.1320132013201327
131,0.08250825082508245,0.09694297921445294,0.12716857610474624,0.08453656264555187,0.15353156683990798,0.022535211267605604,0.0,0.24538177854255483,-2.1419141914191426
132,0.009554140127388533,0.034840027098242354,0.03076923076923077,0.0073632538569425865,0.05678317932235172,0.0444444444444444,0.006369426751592355,0.24306856767588836,-2.0891719745222934
133,-0.01898734177215189,-0.00255388295005049,0.053140096618357446,-0.04212043974151025,-0.013827781269641737,-0.007407407407407418,0.006329113924050667,0.24406929064801408,-2.060126582278481
134,-0.01694915254237289,0.022429950805674448,0.055525313010342914,-0.029542920847268728,-0.030252100840336138,0.09398951189995969,0.003389830508474523,0.29030731734267246,-2.132203389830509
135,0.0511945392491468,0.06531380436022033,0.13962011173184358,0.023535076895295937,0.07929125138427462,0.018808777429467072,0.0,0.2467040941437052,-2.0614334470989757
136,0.06329113924050633,0.08151352045577476,0.1047365153562429,0.08311291070689841,0.07221138976669134,0.06599326599326599,0.0031645569620253333,0.2510531550373505,-2.0474683544303804
137,0.04983388704318936,0.06321545743186263,0.1333727810650887,0.04915123456790116,0.04814361485108121,0.022194199243379564,0.009966777408637828,0.2858343255950565,-2.102990033222591
138,0.054054054054054,0.06450744525459418,0.06140350877192985,0.04173433430366169,0.16296296296296298,-0.008071025020177536,0.0,0.2510918078100861,-2.0979729729729737
139,0.010000000000000009,0.037655580378689935,0.09943820224719102,0.007045485220677605,-0.0003058103975535631,0.0444444444444444,0.0033333333333332993,0.21784219740269095,-2.1333333333333337
140,0.023102310231023104,0.034342008358516585,0.017685439560439553,0.047462746367096686,0.009878419452887532,0.06234142805364262,0.0,0.2852117929257231,-2.0726072607260724
141,0.010948905109489038,0.030126138578141615,0.12560903149138442,0.03398470688190314,-0.12941176470588234,0.0903225806451613,0.007299270072992692,0.32934920196115525,-2.0985401459854014
142,-0.0033112582781457123,0.018022629403590562,0.03928571428571431,-0.00226060746580109,0.027028881114083803,0.008036529680365279,0.0,0.2777120681165022,-2.135761589403973
143,-0.02491103202846978,-0.0030191958812769704,-0.07849869760833528,-0.00784970432780363,0.08879946344735079,-0.014527845036319598,0.0,0.28403469792557245,-2.05693950177936
144,0.027303754266211566,0.058592013706246726,0.12912087912087913,-0.0008731365003395442,0.06003138003956615,0.046088932164881524,0.0,0.28097277040888935,-2.1194539249146764
145,0.03583061889250816,0.04773999938637047,0.017995130729332065,0.05323180874963562,0.06532738095238094,0.05440567711413363,0.0,0.2507554999755921,-2.074918566775244
146,0.04794520547945208,0.05349069098126463,0.1827128797603766,0.03963749255229071,0.007407407407407418,-0.0157950157950158,0.006849315068493178,0.26885753495567677,-2.0684931506849322
147,0.09120521172638435,0.09047044541942073,0.2232075857834777,0.08591568027663254,0.020033701554016126,0.03272481406355643,0.0,0.2551798011155052,-2.100977198697068
148,0.07051282051282048,0.09346130983934042,0.11157311157311156,0.03865130416342688,0.13473193473193468,0.0888888888888889,0.0064102564102563875,0.2627330589352941,-2.060897435897436
149,0.003484320557491316,0.03772301209423373,0.1232383808095952,-0.005163669893960332,0.03771929824561404,-0.004901960784313764,0.0,0.25929893417939387,-2.1428571428571432
150,0.016025641025641024,0.012230783676025814,0.13110865742444688,0.04163449163449162,-0.1328230885753009,0.009003074220465535,0.0032051282051281937,0.24463497354792296,-2.1730769230769234
151,0.04901960784313719,0.06290504420337006,0.1164021164021164,0.02708177554211144,0.060957746478873254,0.04717853839037928,0.0032679738562091387,0.24142330877324636,-2.0555555555555562
152,0.03135888501742162,0.05068732793197539,0.0761904761904762,0.028611840775914277,0.05863247863247867,0.03931451612903225,0.006968641114982632,0.2965590788135857,-2.045296167247387
153,-0.0432098765432099,0.013296448551523177,0.014947159455829973,-0.06343101343101343,0.01705426356589146,0.08461538461538465,0.0,0.2804822262353551,-2.1388888888888893
154,0.10631229235880396,0.1253313313646175,0.1051784816490699,0.1113742690058479,0.2266846361185984,0.0580879386849536,0.0033222591362126463,0.25777100040221534,-2.073089700996678
155,0.01712328767123289,0.013425171728578933,0.07840499639682924,0.046149709253470506,0.003361344537815114,-0.07421536327379924,0.010273972602739767,0.2735166235680194,-2.089041095890411
156,0.035598705501618144,0.05257705788309042,-0.034339181286549725,0.06259525063038596,0.08312168090510275,0.09893048128342247,0.003236245954692518,0.26888099068649196,-2.1035598705501615
157,0.019169329073482455,0.03855545628813967,0.05167701863354035,0.024278319607435317,0.035995955510616795,0.04227053140096615,0.0031948881789137795,0.2587801553576756,-2.1693290734824284
158,0.054982817869415834,0.07852373988331113,0.10402321250703733,0.04717268342706982,0.09405848388899235,0.06884057971014496,0.0,0.2984686364256537,-2.051546391752578
159,0.006993006993006978,0.01834078481666307,-0.04722770107385493,0.047593618583539166,0.07537308300667084,-0.002375861249703015,0.0,0.26466808539417963,-2.094405594405594
160,0.006688963210702337,0.016724933727886138,0.020206926701316352,0.022171033688453745,0.021957671957671954,0.002564102564102555,0.0,0.24770202503904049,-2.0602006688963215
161,-0.007042253521126751,0.009128256755723818,0.10215804999223721,-0.016530920060331855,0.023476635514018684,-0.07259073842302877,0.0035211267605633756,0.2892694220366613,-2.109154929577464
162,0.07167235494880547,0.08171338644869247,0.07597860962566849,0.08477945352432636,0.1442484121383204,0.02184707050645479,0.0,0.28332505301721767,-2.0375426621160413
163,0.07094594594594594,0.10459940630503722,0.13293010752688172,0.08956147430723704,0.09002369044485387,0.10588235294117648,0.0,0.26708979798619303,-2.091216216216216
164,-0.03246753246753248,0.017597576509495227,0.12746789342534026,-0.0741810216070895,0.02255978342607906,-0.005456349206349187,0.0032467532467532756,0.28303169236857095,-2.178571428571429
165,0.02447552447552448,0.043111745428111414,0.048484848484848464,0.03142857142857136,0.05743740795287183,0.03509615384615383,0.0,0.2494105320404303,-2.0979020979020975
166,0.08045977011494254,0.10054795011046486,0.15067458175930926,0.044465961567108636,0.17196353781719637,0.03508771929824561,0.0,0.28386689415308586,-2.076628352490421
