resample,accuracy,macro_f1,class_f1_A,class_f1_B,class_f1_C,class_f1_D,parse_rate,mean_latency_seconds,mean_realized_tiles
0,0.5328947368421053,0.5200097400448733,0.5853658536585366,0.4970414201183432,0.5419354838709678,0.45569620253164556,1.0,1.1287051114731614,7.815789473684211
1,0.48,0.4716769552395738,0.5454545454545454,0.34523809523809523,0.5548387096774193,0.4411764705882353,1.0,1.1224257333638767,7.8
2,0.4735099337748344,0.4396442080431571,0.6086956521739131,0.38596491228070173,0.46540880503144655,0.29850746268656714,1.0,1.1279363685645263,7.821192052980132
3,0.5764331210191083,0.5692603937766396,0.6103286384976526,0.45751633986928103,0.6473988439306358,0.5617977528089888,1.0,1.1294468335635295,7.8789808917197455
4,0.4536741214057508,0.4442779442779443,0.45933014354066987,0.4093567251461988,0.5238095238095238,0.38461538461538464,1.0,1.102072655369108,7.7699680511182105
5,0.44805194805194803,0.4459771935381691,0.4878048780487805,0.4,0.45454545454545453,0.44155844155844154,1.0,1.109578634361289,7.8311688311688314
6,0.5591715976331361,0.5154598345351772,0.6466165413533834,0.348993288590604,0.64,0.4262295081967213,1.0,1.1014921588784623,7.863905325443787
7,0.4943820224719101,0.4942623867038896,0.5421686746987951,0.43037974683544306,0.5161290322580645,0.4883720930232558,1.0,1.1233697690432438,7.850187265917603
8,0.4634146341463415,0.4527768516313408,0.5578947368421052,0.3137254901960784,0.5128205128205128,0.4266666666666667,1.0,1.1388845129022926,7.811846689895471
9,0.4868421052631579,0.5006771242299288,0.4931506849315068,0.37209302325581395,0.5774647887323944,0.56,1.0,1.0897596244007888,7.717105263157895
10,0.4803921568627451,0.4729501108680796,0.5493562231759657,0.34394904458598724,0.5174825174825175,0.4810126582278481,1.0,1.1351160680741266,7.908496732026144
11,0.5034246575342466,0.49022998204437207,0.6256410256410256,0.36496350364963503,0.4805194805194805,0.4897959183673469,1.0,1.1282980032679817,7.86986301369863
12,0.45364238410596025,0.45007598933620996,0.5174129353233831,0.34782608695652173,0.4805194805194805,0.45454545454545453,1.0,1.1378875021230652,7.854304635761589
13,0.46598639455782315,0.4524699203744163,0.5576923076923077,0.3088235294117647,0.4868421052631579,0.45652173913043476,1.0,1.1157340769890418,7.775510204081633
14,0.5031847133757962,0.5062154106493856,0.5217391304347826,0.38857142857142857,0.5882352941176471,0.5263157894736842,1.0,1.112968199607578,7.808917197452229
15,0.4837662337662338,0.4743170039369595,0.5555555555555556,0.33548387096774196,0.5325443786982249,0.47368421052631576,1.0,1.119073312139961,7.818181818181818
16,0.4931972789115646,0.4904281425792616,0.5480769230769231,0.40963855421686746,0.515625,0.4883720930232558,1.0,1.133139522106317,7.775510204081633
17,0.45666666666666667,0.46889265096582167,0.4727272727272727,0.3108108108108108,0.5066666666666667,0.5853658536585366,1.0,1.0901063572304943,7.78
18,0.5137614678899083,0.4993597279572504,0.568,0.3333333333333333,0.6033519553072626,0.4927536231884058,1.0,1.108606711750571,7.7370030581039755
19,0.4774193548387097,0.4620213357461703,0.5346534653465347,0.4444444444444444,0.4968944099378882,0.37209302325581395,1.0,1.1441882575711897,7.780645161290322
20,0.44982698961937717,0.4614046238403723,0.4824120603015075,0.3151515151515151,0.5217391304347826,0.5263157894736842,1.0,1.121757614964484,7.695501730103806
21,0.4823943661971831,0.48690884820747515,0.49473684210526314,0.375,0.5362318840579711,0.5416666666666666,1.0,1.1150192804044297,7.809859154929577
22,0.5133333333333333,0.506739221222149,0.5490196078431373,0.36129032258064514,0.6447368421052632,0.47191011235955055,1.0,1.1293568846210837,7.766666666666667
23,0.49375,0.48122332542150015,0.5555555555555556,0.40236686390532544,0.5310734463276836,0.4358974358974359,1.0,1.098746114547248,7.7875
24,0.5152542372881356,0.5034445871005135,0.574468085106383,0.43023255813953487,0.5679012345679012,0.4411764705882353,1.0,1.1273406536176296,7.823728813559322
25,0.5586206896551724,0.5581349308015889,0.5853658536585366,0.4625,0.6258503401360545,0.5588235294117647,1.0,1.1175137588112005,7.889655172413793
26,0.5161290322580645,0.49727881974045657,0.6018518518518519,0.39751552795031053,0.5485714285714286,0.4411764705882353,1.0,1.1166837837607149,7.84516129032258
27,0.5121951219512195,0.50176896316924,0.5572139303482587,0.4585987261146497,0.5522388059701493,0.43902439024390244,1.0,1.1301127517375225,7.902439024390244
28,0.5306122448979592,0.5340548653495953,0.5615763546798029,0.44025157232704404,0.562962962962963,0.5714285714285714,1.0,1.128581405854879,7.904761904761905
29,0.5095541401273885,0.49747671995807996,0.5320197044334976,0.4121212121212121,0.6067415730337079,0.43902439024390244,1.0,1.1318990757991412,7.840764331210191
30,0.5067567567567568,0.5143529361650816,0.5287356321839081,0.41420118343195267,0.543046357615894,0.5714285714285714,1.0,1.1194414806684378,7.763513513513513
31,0.4966887417218543,0.5056215982641954,0.5104166666666666,0.3878787878787879,0.5416666666666666,0.5825242718446602,1.0,1.1114417168293271,7.701986754966887
32,0.4342105263157895,0.43672232044066,0.3958333333333333,0.378698224852071,0.5333333333333333,0.43902439024390244,1.0,1.1160371347275366,7.842105263157895
33,0.5663430420711975,0.5484949469834568,0.6351931330472103,0.4172661870503597,0.6081871345029239,0.5333333333333333,1.0,1.1113179819477559,7.805825242718447
34,0.4682274247491639,0.46060459365200584,0.543778801843318,0.4024390243902439,0.43243243243243246,0.463768115942029,1.0,1.0934483566037987,7.765886287625418
35,0.5454545454545454,0.5328427001192348,0.6066350710900474,0.45454545454545453,0.5818181818181818,0.4883720930232558,1.0,1.0940968438880154,7.662337662337662
36,0.4557823129251701,0.4382098803694291,0.49230769230769234,0.4117647058823529,0.52,0.3287671232876712,1.0,1.1354148522253802,7.782312925170068
37,0.4966442953020134,0.5031448412698413,0.5688888888888889,0.39285714285714285,0.4375,0.6133333333333333,1.0,1.1145115732434112,7.832214765100671
38,0.5084175084175084,0.520299208772261,0.5445544554455446,0.3393939393939394,0.6015037593984962,0.5957446808510638,1.0,1.1115222725239566,7.723905723905724
39,0.5060975609756098,0.5144577049736572,0.5158371040723982,0.3502824858757062,0.6235294117647059,0.5681818181818182,1.0,1.113930916771429,7.725609756097561
40,0.5302013422818792,0.5091715785744194,0.6244725738396625,0.4122137404580153,0.5,0.5,1.0,1.1221107309027856,7.778523489932886
41,0.5333333333333333,0.522294162046469,0.6291079812206573,0.4025974025974026,0.5517241379310345,0.5057471264367817,1.0,1.1278472968295479,7.782456140350877
