resample,accuracy,macro_f1,class_f1_A,class_f1_B,class_f1_C,class_f1_D,parse_rate,mean_latency_seconds,mean_realized_tiles
124,0.4391025641025641,0.4036335121146334,0.4305555555555556,0.49498327759197325,0.38596491228070173,0.30303030303030304,0.9967948717948718,0.9732026660558171,7.782051282051282
125,0.39490445859872614,0.3553657938356603,0.25210084033613445,0.4723926380368098,0.36363636363636365,0.3333333333333333,0.9968152866242038,0.9810161548785296,7.687898089171974
126,0.5087108013937283,0.4604433871602305,0.3838383838383838,0.5889967637540453,0.44036697247706424,0.42857142857142855,0.9965156794425087,0.9985752379593118,7.874564459930314
127,0.47896440129449835,0.4451830799860056,0.2882882882882883,0.5669781931464174,0.3826086956521739,0.5428571428571428,0.9967637540453075,0.9915749505403358,7.689320388349515
128,0.45161290322580644,0.42090894956333536,0.36507936507936506,0.5229681978798587,0.325,0.47058823529411764,0.996415770609319,0.9929571580175164,7.82078853046595
129,0.43617021276595747,0.3999110671936759,0.4,0.5018181818181818,0.35,0.34782608695652173,1.0,0.9847659265939542,7.872340425531915
130,0.46204620462046203,0.36985351878379,0.35294117647058826,0.5791044776119403,0.3368421052631579,0.21052631578947367,1.0,0.9797600188904224,7.735973597359736
131,0.46534653465346537,0.41932363621186197,0.4153846153846154,0.5526315789473685,0.30927835051546393,0.4,1.0,0.9970851157032715,7.7161716171617165
132,0.48089171974522293,0.4377955758962624,0.4,0.5652173913043478,0.38596491228070173,0.4,0.9936305732484076,0.9729054499488727,7.821656050955414
133,0.46835443037974683,0.4112301452203931,0.391304347826087,0.5545171339563862,0.43243243243243246,0.26666666666666666,0.9936708860759493,0.9862977036693475,7.879746835443038
134,0.4440677966101695,0.36604303656542464,0.36363636363636365,0.5512820512820513,0.4,0.14925373134328357,0.9966101694915255,1.0044277924602314,7.735593220338983
135,0.4197952218430034,0.37932035132960845,0.352,0.4966442953020134,0.3238095238095238,0.3448275862068966,1.0,0.9728648063024258,7.877133105802048
136,0.47468354430379744,0.4257427706459316,0.4028776978417266,0.5558912386706949,0.37383177570093457,0.37037037037037035,0.9968354430379747,0.9598209340997701,7.905063291139241
137,0.4418604651162791,0.3957941126855601,0.34,0.51875,0.38596491228070173,0.3384615384615385,0.9900332225913622,0.9942878354464556,7.794019933554817
138,0.47635135135135137,0.4393134475533095,0.43859649122807015,0.5377049180327869,0.4,0.38095238095238093,1.0,1.0117188520081393,7.804054054054054
139,0.48,0.4260173128144421,0.35,0.5870967741935483,0.3669724770642202,0.4,0.9966666666666667,0.956686319593961,7.733333333333333
140,0.4521452145214521,0.42513539072247497,0.421875,0.5085910652920962,0.3829787234042553,0.3870967741935484,1.0,0.9729519450926397,7.854785478547854
141,0.4562043795620438,0.402020202020202,0.26262626262626265,0.5454545454545454,0.6,0.2,0.9927007299270073,0.9940441113651941,7.802919708029197
142,0.4139072847682119,0.3727066282964048,0.30357142857142855,0.4868421052631579,0.40707964601769914,0.29333333333333333,1.0,1.0036514399770573,7.728476821192053
143,0.4412811387900356,0.39271248885902077,0.4077669902912621,0.5154639175257731,0.3619047619047619,0.2857142857142857,1.0,0.9871449947549408,7.8861209964412815
144,0.3890784982935154,0.35189445063770003,0.17857142857142858,0.47750865051903113,0.3925233644859813,0.358974358974359,1.0,1.0171991637605957,7.761092150170649
145,0.46905537459283386,0.45811653953981196,0.4397163120567376,0.5017921146953405,0.41904761904761906,0.47191011235955055,1.0,1.0146612498017349,7.850162866449511
146,0.4246575342465753,0.4003858938069465,0.2807017543859649,0.48951048951048953,0.42592592592592593,0.40540540540540543,0.9931506849315068,1.0056907912996942,7.863013698630137
147,0.3778501628664495,0.3597183150556631,0.26277372262773724,0.4383561643835616,0.3469387755102041,0.39080459770114945,1.0,0.9635287881115943,7.798045602605863
148,0.46794871794871795,0.44174922430736385,0.32432432432432434,0.53156146179402,0.4666666666666667,0.4444444444444444,0.9935897435897436,1.000844338350595,7.878205128205129
