resample,accuracy,macro_f1,class_f1_A,class_f1_B,class_f1_C,class_f1_D,parse_rate,mean_latency_seconds,mean_realized_tiles
34,0.5183946488294314,0.48692351915730125,0.5645933014354066,0.58,0.40310077519379844,0.4,1.0,0.995011289040231,7.765886287625418
35,0.6038961038961039,0.5883672784709894,0.6395939086294417,0.6305418719211823,0.5555555555555556,0.5277777777777778,1.0,0.9977465641545736,7.662337662337662
36,0.48639455782312924,0.4439992472595543,0.5240641711229946,0.5529953917050692,0.4132231404958678,0.2857142857142857,1.0,1.0219384521866839,7.782312925170068
37,0.5335570469798657,0.5206850443362836,0.6090909090909091,0.5373134328358209,0.3302752293577982,0.6060606060606061,1.0,0.9778970358049459,7.832214765100671
38,0.5016835016835017,0.5017938964530207,0.5555555555555556,0.4585365853658537,0.46296296296296297,0.5301204819277109,1.0,0.9929841228381351,7.723905723905724
39,0.5121951219512195,0.5063826214730558,0.5391304347826087,0.484304932735426,0.5426356589147286,0.4594594594594595,1.0,0.977205796777725,7.725609756097561
40,0.5604026845637584,0.5252587655225425,0.6434782608695652,0.5485714285714286,0.5254237288135594,0.3835616438356164,1.0,0.9763260844801146,7.778523489932886
41,0.5578947368421052,0.5378613318618731,0.6634146341463415,0.4897959183673469,0.5436893203883495,0.45454545454545453,1.0,1.0083621494504704,7.782456140350877
42,0.53125,0.5009688987263655,0.5876777251184834,0.5544554455445545,0.42424242424242425,0.4375,1.0,0.9966097931966134,7.881944444444445
43,0.5381944444444444,0.5296582502464855,0.5656565656565656,0.5384615384615384,0.5210084033613446,0.4935064935064935,1.0,0.9875598724983219,7.777777777777778
44,0.5540983606557377,0.5287859142363592,0.6146788990825688,0.5773195876288659,0.47244094488188976,0.4507042253521127,1.0,0.9926136656343693,7.842622950819672
45,0.5374149659863946,0.5137570497326596,0.5444444444444444,0.5945945945945946,0.4715447154471545,0.4444444444444444,1.0,0.9988956972608204,7.877551020408164
46,0.5547703180212014,0.5367594534015306,0.5654450261780105,0.5888324873096447,0.5420560747663551,0.4507042253521127,1.0,0.9944773700331788,7.724381625441696
47,0.5214521452145214,0.49321071915571396,0.6122448979591837,0.5096153846153846,0.48175182481751827,0.36923076923076925,1.0,1.0087544936594544,7.848184818481848
48,0.4724137931034483,0.4699805435714475,0.5102040816326531,0.46153846153846156,0.39655172413793105,0.5116279069767442,1.0,0.9923535182750944,7.8068965517241375
49,0.5501618122977346,0.5384985826018648,0.591304347826087,0.5797101449275363,0.38596491228070173,0.5970149253731343,1.0,0.9727445618825148,7.8964401294498385
50,0.506578947368421,0.49513700480581646,0.542713567839196,0.5353535353535354,0.42748091603053434,0.475,1.0,1.007476532127169,7.7368421052631575
51,0.5217391304347826,0.47775964479118255,0.631578947368421,0.5174129353233831,0.45901639344262296,0.30303030303030304,1.0,1.0150727354905826,7.792642140468227
52,0.5132450331125827,0.5072400437459108,0.5310734463276836,0.5128205128205128,0.5088757396449705,0.47619047619047616,1.0,1.0043755754772943,7.913907284768212
53,0.46,0.4288775366816433,0.47126436781609193,0.5625,0.32558139534883723,0.3561643835616438,1.0,1.017309870434304,7.726666666666667
54,0.538961038961039,0.5256128937268231,0.5816326530612245,0.5619047619047619,0.4482758620689655,0.5106382978723404,1.0,0.9792287465420781,7.733766233766234
55,0.5296052631578947,0.529796416823151,0.5794392523364486,0.4954128440366973,0.48695652173913045,0.5573770491803278,1.0,0.9988562551014567,7.684210526315789
56,0.4965986394557823,0.46739990738357573,0.4970414201183432,0.5814977973568282,0.39669421487603307,0.39436619718309857,1.0,1.0330481390614494,7.816326530612245
57,0.5677655677655677,0.5711471090526883,0.5728643216080402,0.5621621621621622,0.5319148936170213,0.6176470588235294,1.0,0.9777176089537067,7.6996336996337
58,0.4681528662420382,0.4629101578146279,0.5052631578947369,0.4474885844748858,0.4722222222222222,0.4266666666666667,1.0,1.0246896507265937,7.802547770700637
59,0.5457627118644067,0.5020513705546202,0.6256983240223464,0.5818181818181818,0.4881889763779528,0.3125,1.0,1.0218352915877003,7.8915254237288135
60,0.5482758620689655,0.5245688143490568,0.5549738219895288,0.5933014354066986,0.5166666666666667,0.43333333333333335,1.0,0.9795784928514782,7.655172413793103
61,0.532258064516129,0.5250915600100383,0.5982142857142857,0.5050505050505051,0.463768115942029,0.5333333333333333,1.0,0.9847605576498374,7.825806451612904
62,0.5092250922509225,0.4735279509786243,0.5656565656565656,0.5376344086021505,0.42718446601941745,0.36363636363636365,1.0,1.0245393488618006,7.808118081180812
63,0.505338078291815,0.49500523709856525,0.546448087431694,0.44919786096256686,0.578125,0.40625,1.0,1.0359728008283309,7.822064056939502
64,0.5249169435215947,0.5180884708532192,0.5,0.5560165975103735,0.5072463768115942,0.509090909090909,1.0,1.0053739596028315,7.7275747508305646
65,0.6118881118881119,0.5994884771544576,0.6467661691542289,0.6222222222222222,0.5689655172413793,0.56,1.0,0.983961792079849,7.8321678321678325
66,0.503448275862069,0.4791789863318531,0.5290322580645161,0.5633802816901409,0.45588235294117646,0.3684210526315789,1.0,1.0284029557947711,7.875862068965517
67,0.5252525252525253,0.5034506969003537,0.6105263157894737,0.5358851674641149,0.41739130434782606,0.45,1.0,1.02131527933521,7.7912457912457915
68,0.5588235294117647,0.5389806594031946,0.6263736263736264,0.6262626262626263,0.43661971830985913,0.4666666666666667,1.0,1.0068435035067689,7.745098039215686
69,0.5544554455445545,0.5283995899761774,0.6354166666666666,0.5700934579439252,0.47058823529411764,0.4375,1.0,1.0066380970511992,7.914191419141914
70,0.5331125827814569,0.5210548172757475,0.5416666666666666,0.5714285714285714,0.49612403100775193,0.475,1.0,0.988854767856441,7.7947019867549665
71,0.47586206896551725,0.47067525710853486,0.4845360824742268,0.5164319248826291,0.35714285714285715,0.5245901639344263,1.0,0.9738818742366957,7.696551724137931
72,0.4935064935064935,0.48580305476595237,0.5106382978723404,0.5201793721973094,0.43478260869565216,0.47761194029850745,1.0,0.9967670914438831,7.837662337662338
73,0.5377049180327869,0.530849825121765,0.6009852216748769,0.5308056872037915,0.4461538461538462,0.5454545454545454,1.0,0.9955789494557215,7.678688524590164
74,0.5326797385620915,0.48645301803450314,0.6302521008403361,0.5353535353535354,0.4098360655737705,0.37037037037037035,1.0,0.9825464813586544,7.790849673202614
75,0.5622895622895623,0.5622365708667754,0.5925925925925926,0.5650224215246636,0.47368421052631576,0.6176470588235294,1.0,1.008394041663092,7.757575757575758
76,0.48484848484848486,0.4699070281946887,0.5436893203883495,0.4731182795698925,0.4461538461538462,0.4166666666666667,1.0,0.9803305604818092,7.744107744107744
77,0.5594855305466238,0.5382488199104791,0.6519823788546255,0.5550239234449761,0.3826086956521739,0.5633802816901409,1.0,1.0003081214197962,7.852090032154341
78,0.5264900662251656,0.509281881693407,0.5841584158415841,0.5392156862745098,0.448,0.4657534246575342,1.0,1.0065336523898292,7.80794701986755
79,0.5389830508474577,0.4943012214563939,0.6551724137931034,0.518918918918919,0.41025641025641024,0.39285714285714285,1.0,0.9940841173500581,7.735593220338983
80,0.5609756097560976,0.52154161612661,0.6432160804020101,0.6130653266331658,0.39655172413793105,0.43333333333333335,1.0,1.0292260941143963,7.909407665505227
81,0.5576923076923077,0.5515908502674506,0.5851063829787234,0.5676855895196506,0.5138888888888888,0.5396825396825397,1.0,0.9949739425359533,7.826923076923077
82,0.5082508250825083,0.4798736425632054,0.5614035087719298,0.5254237288135594,0.4755244755244755,0.35714285714285715,1.0,0.9995332534360414,7.881188118811881
83,0.5033783783783784,0.46839624150314113,0.6030150753768844,0.507177033492823,0.40625,0.35714285714285715,1.0,1.0026960769680806,7.804054054054054
84,0.49498327759197325,0.45235853330387316,0.49122807017543857,0.5675675675675675,0.4794520547945205,0.2711864406779661,1.0,0.9955577756586581,7.832775919732441
85,0.4746376811594203,0.4576200761704819,0.5161290322580645,0.49019607843137253,0.3829787234042553,0.4411764705882353,1.0,0.9929638837997302,7.797101449275362
86,0.5174603174603175,0.5135120480680667,0.5671641791044776,0.49514563106796117,0.4857142857142857,0.5060240963855421,1.0,1.0107636631008179,7.815873015873016
87,0.5398550724637681,0.5064851675571388,0.5679012345679012,0.583732057416268,0.5039370078740157,0.37037037037037035,1.0,0.97524001268481,7.818840579710145
88,0.5192307692307693,0.5090541255419954,0.5517241379310345,0.5321888412017167,0.4888888888888889,0.4634146341463415,1.0,0.9938966043663617,7.698717948717949
89,0.584192439862543,0.561488269558781,0.5906735751295337,0.6473429951690821,0.5079365079365079,0.5,1.0,0.9963661476528061,7.670103092783505
90,0.4772727272727273,0.4596246592585908,0.5193370165745856,0.49327354260089684,0.45255474452554745,0.37333333333333335,1.0,1.0054798744975697,7.707792207792208
91,0.5275080906148867,0.5098526388218331,0.6306306306306306,0.5023696682464455,0.38333333333333336,0.5230769230769231,1.0,1.0075035059016837,7.760517799352751
92,0.43097643097643096,0.4253246753246754,0.4,0.4727272727272727,0.4,0.42857142857142855,1.0,1.0055173876372352,7.912457912457913
93,0.538961038961039,0.5276097263674904,0.6111111111111112,0.5204081632653061,0.463768115942029,0.5151515151515151,1.0,0.9701805828810464,7.746753246753247
94,0.5252525252525253,0.5148445201808152,0.5167464114832536,0.5771144278606966,0.46551724137931033,0.5,1.0,0.9840939761506338,7.730639730639731
95,0.5604026845637584,0.5378607161339609,0.6476190476190476,0.5483870967741935,0.48484848484848486,0.47058823529411764,1.0,0.986272474963393,7.852348993288591
96,0.5,0.4883212667867328,0.5377358490566038,0.5235602094240838,0.38596491228070173,0.5060240963855421,1.0,1.0008682361338288,7.806666666666667
97,0.5067567567567568,0.4757515892033039,0.5536723163841808,0.5291479820627802,0.48120300751879697,0.3389830508474576,1.0,1.0056042245217927,7.858108108108108
98,0.5559440559440559,0.5293793528340298,0.6577777777777778,0.5136612021857924,0.4166666666666667,0.5294117647058824,1.0,1.0060458105070504,7.895104895104895
99,0.5736677115987461,0.5549590372504813,0.6041666666666666,0.611353711790393,0.5223880597014925,0.4819277108433735,1.0,0.9846159038411272,7.74294670846395
100,0.5346534653465347,0.5010396352603553,0.5081081081081081,0.6167400881057269,0.5,0.3793103448275862,1.0,1.0117961230377357,7.762376237623762
101,0.47157190635451507,0.43950756068084984,0.5319148936170213,0.5233644859813084,0.37398373983739835,0.3287671232876712,1.0,1.0114504833266538,7.785953177257525
102,0.5314465408805031,0.5264829869665302,0.5700483091787439,0.5607476635514018,0.4195804195804196,0.5555555555555556,1.0,1.0021562887671984,7.7924528301886795
103,0.4885245901639344,0.46709395422987654,0.5444444444444444,0.5339805825242718,0.4195804195804196,0.37037037037037035,1.0,1.0110169801311415,7.868852459016393
104,0.5136054421768708,0.4921207311207312,0.5608465608465608,0.5,0.544,0.36363636363636365,1.0,1.021064434447611,7.789115646258503
105,0.5966666666666667,0.5969933617764767,0.6130653266331658,0.5767441860465117,0.608,0.5901639344262295,1.0,0.9783380830039581,7.62
106,0.5609756097560976,0.5409624718371149,0.6033519553072626,0.6028708133971292,0.4576271186440678,0.5,1.0,1.0064808218204497,7.7770034843205575
107,0.5604026845637584,0.5168201308076007,0.5668449197860963,0.6577777777777778,0.4566929133858268,0.38596491228070173,1.0,0.9841127600645859,7.885906040268456
108,0.4895833333333333,0.48162696778115416,0.519774011299435,0.526829268292683,0.3875968992248062,0.49230769230769234,1.0,1.0205755028744332,7.951388888888889
109,0.5381944444444444,0.5202666668665222,0.5851063829787234,0.5482233502538071,0.49612403100775193,0.45161290322580644,1.0,0.9831992363259714,7.916666666666667
110,0.5369127516778524,0.5141449244035499,0.5425531914893617,0.6078431372549019,0.47761194029850745,0.42857142857142855,1.0,0.992314958794905,7.751677852348993
111,0.5639344262295082,0.5403112728645296,0.6521739130434783,0.5463917525773195,0.43636363636363634,0.5263157894736842,1.0,1.0005528465188185,7.8754098360655735
112,0.5596026490066225,0.5555201450194374,0.5825242718446602,0.5756097560975609,0.4881889763779528,0.5757575757575758,1.0,1.0100737682247645,7.801324503311259
113,0.4862068965517241,0.4259903382621435,0.5054945054945055,0.5541125541125541,0.4482758620689655,0.19607843137254902,1.0,0.9962328461512666,7.896551724137931
114,0.5610561056105611,0.5603358077326065,0.5971563981042654,0.5333333333333333,0.5436893203883495,0.5671641791044776,1.0,0.9880653041485611,7.65016501650165
115,0.5333333333333333,0.4889712621759925,0.5287356321839081,0.5981308411214953,0.5271317829457365,0.3018867924528302,1.0,0.9811692364219772,7.796491228070176
116,0.5273311897106109,0.5119698920972252,0.5240641711229946,0.5777777777777777,0.48226950354609927,0.463768115942029,1.0,0.9914784120647326,7.672025723472669
117,0.572992700729927,0.5595466304716523,0.6382978723404256,0.5568181818181818,0.5225225225225225,0.5205479452054794,1.0,0.9937993483142044,7.861313868613139
118,0.5241157556270096,0.49166908052733105,0.5685279187817259,0.5829596412556054,0.43283582089552236,0.38235294117647056,1.0,1.0012994495061769,7.768488745980707
119,0.5627118644067797,0.5465041942986223,0.6116504854368932,0.5434782608695652,0.5714285714285714,0.4594594594594595,1.0,0.9962959051921458,7.84406779661017
120,0.49825783972125437,0.47700867644427253,0.5402298850574713,0.5291479820627802,0.4144144144144144,0.42424242424242425,1.0,0.9940364263555885,7.693379790940766
121,0.590443686006826,0.5649511298231875,0.6733668341708543,0.583732057416268,0.5178571428571429,0.48484848484848486,1.0,1.0147100399810909,7.802047781569966
122,0.5607142857142857,0.5568878449668351,0.5555555555555556,0.5849056603773585,0.5245901639344263,0.5625,1.0,1.0107996243251753,7.771428571428571
123,0.5392156862745098,0.5067626084250125,0.5608465608465608,0.5966386554621849,0.46956521739130436,0.4,1.0,0.9958687160906741,7.823529411764706
124,0.4935897435897436,0.4779761836664367,0.592274678111588,0.41304347826086957,0.45588235294117646,0.4507042253521127,1.0,0.9914386195327657,7.782051282051282
125,0.49363057324840764,0.48489725608000084,0.5636363636363636,0.47058823529411764,0.4122137404580153,0.4931506849315068,1.0,0.9858484810758026,7.687898089171974
126,0.5853658536585366,0.5570502959404264,0.5844155844155844,0.6212765957446809,0.5735294117647058,0.4489795918367347,1.0,0.9889804103771932,7.874564459930314
127,0.540453074433657,0.5484145901590068,0.53,0.5436893203883495,0.5147058823529411,0.6052631578947368,1.0,0.9939617835841229,7.689320388349515
128,0.4874551971326165,0.4858085404141269,0.5185185185185185,0.4897959183673469,0.4036697247706422,0.53125,1.0,1.0035431046559606,7.82078853046595
129,0.5531914893617021,0.5333233507230404,0.6571428571428571,0.5136612021857924,0.4117647058823529,0.5507246376811594,1.0,1.0124058089258665,7.872340425531915
130,0.5214521452145214,0.48707391292312585,0.5539906103286385,0.5520361990950227,0.47863247863247865,0.36363636363636365,1.0,0.9719315831773844,7.735973597359736
131,0.5775577557755776,0.5514641418211119,0.6764705882352942,0.5882352941176471,0.448,0.4931506849315068,1.0,1.009572804195456,7.7161716171617165
132,0.5318471337579618,0.5193131365494484,0.5497630331753555,0.5550660792951542,0.4806201550387597,0.4918032786885246,1.0,0.9991954319018894,7.821656050955414
133,0.5727848101265823,0.5552512518170576,0.6009389671361502,0.6,0.5039370078740157,0.5161290322580645,1.0,1.010886439484768,7.879746835443038
134,0.5152542372881356,0.495406388078257,0.5543478260869565,0.5566037735849056,0.4262295081967213,0.4444444444444444,1.0,1.0175114775581633,7.735593220338983
135,0.5460750853242321,0.5367879992436116,0.6176470588235294,0.541871921182266,0.4262295081967213,0.5614035087719298,1.0,0.9914974737753488,7.877133105802048
136,0.5791139240506329,0.5604039934122573,0.6090909090909091,0.6055045871559633,0.5190839694656488,0.5079365079365079,1.0,0.9765829251949452,7.905063291139241
137,0.5182724252491694,0.5053044061815127,0.6,0.5238095238095238,0.4316546762589928,0.4657534246575342,1.0,1.0287238893306434,7.794019933554817
138,0.5067567567567568,0.4851772142602534,0.5925925925925926,0.4827586206896552,0.4782608695652174,0.3870967741935484,1.0,0.9865261450460231,7.804054054054054
139,0.52,0.5195273310370951,0.5410628019323671,0.5480769230769231,0.4126984126984127,0.576271186440678,1.0,0.956989182572191,7.733333333333333
140,0.5412541254125413,0.5291846997054928,0.6325581395348837,0.5133689839572193,0.4098360655737705,0.5609756097560976,1.0,1.0234470570386194,7.854785478547854
141,0.5145985401459854,0.4713203463203463,0.5476190476190477,0.5619047619047619,0.509090909090909,0.26666666666666666,1.0,1.0197676055568412,7.802919708029197
142,0.5132450331125827,0.49863093664640057,0.5846153846153846,0.5154639175257731,0.4444444444444444,0.45,1.0,0.9903536453929465,7.728476821192053
143,0.5266903914590747,0.5042899038339217,0.5798816568047337,0.5549738219895288,0.4755244755244755,0.4067796610169492,1.0,0.9941927818581462,7.8861209964412815
144,0.4812286689419795,0.47913768384151656,0.4945054945054945,0.4897959183673469,0.4444444444444444,0.4878048780487805,1.0,1.015848011916357,7.761092150170649
145,0.5667752442996743,0.5505760952356102,0.6467661691542289,0.5673076923076923,0.46875,0.5194805194805194,1.0,1.0068101392003195,7.850162866449511
146,0.523972602739726,0.5215221294453578,0.625,0.46153846153846156,0.4566929133858268,0.5428571428571428,1.0,1.0047789354464167,7.863013698630137
147,0.511400651465798,0.4906007591138021,0.6255144032921811,0.4327485380116959,0.34234234234234234,0.5617977528089888,1.0,0.9799800474979348,7.798045602605863
148,0.5480769230769231,0.5363486256796944,0.5393258426966292,0.580952380952381,0.56,0.46511627906976744,1.0,1.0132708410159326,7.878205128205129
149,0.5087108013937283,0.49828984269654725,0.5180722891566265,0.5446009389671361,0.45161290322580644,0.4788732394366197,1.0,1.0062888975316846,7.714285714285714
150,0.5384615384615384,0.5318425497894947,0.6153846153846154,0.5,0.45528455284552843,0.5567010309278351,1.0,0.9778072319847221,7.653846153846154
151,0.5620915032679739,0.5275234291767121,0.6060606060606061,0.5904761904761905,0.5342465753424658,0.3793103448275862,1.0,0.9993399164998551,7.888888888888889
152,0.5017421602787456,0.4629357874227915,0.5529411764705883,0.5272727272727272,0.4806201550387597,0.2909090909090909,1.0,1.0053495152266079,7.909407665505227
153,0.5493827160493827,0.5323398403001763,0.509090909090909,0.5912408759124088,0.5384615384615384,0.49056603773584906,1.0,0.9945656852135549,7.722222222222222
154,0.5780730897009967,0.5681774484168822,0.6162790697674418,0.6146788990825688,0.48175182481751827,0.56,1.0,1.004890163252718,7.853820598006645
155,0.5205479452054794,0.5038737565563393,0.5773195876288659,0.5368421052631579,0.448,0.4533333333333333,1.0,1.0122497164682573,7.821917808219178
156,0.5922330097087378,0.5632099607709364,0.624390243902439,0.6634146341463415,0.5034965034965035,0.46153846153846156,1.0,1.008092155240018,7.792880258899676
157,0.5654952076677316,0.5533983305966065,0.625,0.5688888888888889,0.4482758620689655,0.5714285714285714,1.0,0.9969687434002614,7.661341853035144
158,0.5429553264604811,0.5249072297695607,0.5812807881773399,0.5684210526315789,0.4793388429752066,0.47058823529411764,1.0,1.022329034008521,7.896907216494846
159,0.5104895104895105,0.49600193484772376,0.5333333333333333,0.5658536585365853,0.42105263157894735,0.463768115942029,1.0,0.9960350504867941,7.811188811188811
160,0.5418060200668896,0.5292091781919306,0.6033519553072626,0.5497630331753555,0.4788732394366197,0.48484848484848486,1.0,0.9953664555510251,7.879598662207358
161,0.5140845070422535,0.5115988478950627,0.49142857142857144,0.5633802816901409,0.453125,0.5384615384615384,1.0,0.9903922417778259,7.78169014084507
162,0.5426621160409556,0.5132826220839278,0.5829145728643216,0.5454545454545454,0.5401459854014599,0.38461538461538464,1.0,0.9949580902430791,7.924914675767918
163,0.5202702702702703,0.5187082130857644,0.5093167701863354,0.5412844036697247,0.49645390070921985,0.5277777777777778,1.0,0.9987041609663818,7.8175675675675675
164,0.538961038961039,0.5440522896168057,0.55,0.5225225225225225,0.532258064516129,0.5714285714285714,1.0,0.9885881605842333,7.642857142857143
165,0.5244755244755245,0.501845798450361,0.5617977528089888,0.5402843601895735,0.5172413793103449,0.3880597014925373,1.0,0.9992373044719802,7.804195804195804
166,0.4827586206896552,0.4524822271774338,0.5251396648044693,0.4861878453038674,0.4909090909090909,0.3076923076923077,1.0,1.009939325156254,7.846743295019157
167,0.5895522388059702,0.5740908329143622,0.6074074074074074,0.6296296296296297,0.5299145299145299,0.5294117647058824,1.0,0.9960089497400253,7.798507462686567
168,0.5481727574750831,0.5403422340248772,0.6146341463414634,0.5444444444444444,0.43410852713178294,0.5681818181818182,1.0,0.9719614585756364,7.774086378737541
169,0.5307443365695793,0.5218308386840725,0.5771144278606966,0.5673076923076923,0.375,0.5679012345679012,1.0,0.9813130408718362,7.877022653721683
170,0.5048543689320388,0.49341464170018645,0.5425531914893617,0.5150214592274678,0.45454545454545453,0.46153846153846156,1.0,0.9777575214800326,7.799352750809062
171,0.5381944444444444,0.5283910305659753,0.5833333333333334,0.5615763546798029,0.3853211009174312,0.5833333333333334,1.0,0.9734508988428084,7.680555555555555
172,0.5420875420875421,0.5268107942309562,0.6432748538011696,0.5550239234449761,0.4383561643835616,0.47058823529411764,1.0,1.0171729717591795,7.858585858585859
173,0.47289156626506024,0.45476409666283085,0.48484848484848486,0.5063291139240507,0.45454545454545453,0.37333333333333335,1.0,1.0072111036847289,7.801204819277109
174,0.47315436241610737,0.46310077952936735,0.5242718446601942,0.4777777777777778,0.40298507462686567,0.4473684210526316,1.0,0.9999498727718906,7.859060402684563
175,0.59375,0.5735896269029485,0.6494845360824743,0.6210526315789474,0.5076923076923077,0.5161290322580645,1.0,0.9868142260432554,7.909722222222222
176,0.47750865051903113,0.46864639803011043,0.5812807881773399,0.3956043956043956,0.32323232323232326,0.574468085106383,1.0,1.0167157164417129,7.730103806228374
177,0.5916398713826366,0.5696711037070583,0.6634615384615384,0.6048780487804878,0.5103448275862069,0.5,1.0,0.9958595428765539,7.807073954983923
178,0.49642857142857144,0.4790148586430697,0.5355191256830601,0.5502645502645502,0.3364485981308411,0.49382716049382713,1.0,1.012735353739533,7.785714285714286
179,0.4966887417218543,0.48965323134428157,0.4642857142857143,0.5345622119815668,0.49635036496350365,0.4634146341463415,1.0,0.9897527760665691,7.774834437086093
180,0.5684931506849316,0.5544242022490946,0.6033519553072626,0.5818181818181818,0.5245901639344263,0.5079365079365079,1.0,1.019441046803067,7.86986301369863
181,0.5824561403508772,0.5711825362794761,0.5792349726775956,0.6161137440758294,0.5470085470085471,0.5423728813559322,1.0,0.9789797268481109,7.76140350877193
182,0.5116279069767442,0.48359538784067085,0.5370370370370371,0.5566037735849056,0.43333333333333335,0.4074074074074074,1.0,0.9977904256105274,7.774086378737541
183,0.4921135646687697,0.48454783378531197,0.5585585585585585,0.4811320754716981,0.3779527559055118,0.5205479452054794,1.0,1.0049582314310295,7.760252365930599
184,0.5520833333333334,0.5283672989858557,0.6185567010309279,0.5604395604395604,0.5037037037037037,0.4307692307692308,1.0,1.0331498615236745,7.840277777777778
