resample,accuracy,macro_f1,class_f1_A,class_f1_B,class_f1_C,class_f1_D,parse_rate,mean_latency_seconds,mean_realized_tiles
68,0.5065359477124183,0.5150319489143691,0.47058823529411764,0.48484848484848486,0.5394736842105263,0.5652173913043478,1.0,2.4420730398687858,8.0
69,0.49504950495049505,0.4574777479957335,0.49162011173184356,0.5775862068965517,0.43283582089552236,0.32786885245901637,1.0,2.2990415898542054,8.0
70,0.48013245033112584,0.47885274559347424,0.4293785310734463,0.5094339622641509,0.5074626865671642,0.4691358024691358,1.0,2.344273334208703,8.0
71,0.4379310344827586,0.4178972809146954,0.4046242774566474,0.5083333333333333,0.35185185185185186,0.4067796610169492,1.0,2.2876658503126737,8.0
72,0.44155844155844154,0.41790656511606405,0.3930635838150289,0.5145228215767634,0.42028985507246375,0.34375,1.0,2.3016437866344033,8.0
73,0.4885245901639344,0.4770797456668612,0.46766169154228854,0.5462962962962963,0.44274809160305345,0.45161290322580644,1.0,2.2818124650687466,8.0
74,0.5326797385620915,0.4889486828707439,0.6017699115044248,0.5514018691588785,0.4426229508196721,0.36,1.0,2.3064349989005017,8.0
75,0.5185185185185185,0.5159209351399439,0.40718562874251496,0.5872340425531914,0.5238095238095238,0.5454545454545454,1.0,2.3372054610163073,8.0
76,0.44107744107744107,0.4249289151526686,0.4387755102040816,0.4928909952606635,0.3870967741935484,0.38095238095238093,1.0,2.3802496795526857,8.0
77,0.42443729903536975,0.4142707798315034,0.45098039215686275,0.43636363636363634,0.3816793893129771,0.3880597014925373,1.0,2.3635075018648357,8.0
78,0.5198675496688742,0.5039635584834508,0.5177664974619289,0.5688073394495413,0.46774193548387094,0.46153846153846156,1.0,2.4112720820121467,8.0
79,0.5389830508474577,0.534150799461192,0.5825242718446602,0.5408163265306123,0.46153846153846156,0.5517241379310345,1.0,2.318750224395071,8.0
80,0.5156794425087108,0.4754181335986453,0.5376344086021505,0.6197183098591549,0.3508771929824561,0.39344262295081966,1.0,2.3727984647834446,8.0
81,0.48717948717948717,0.4725945327087553,0.4519774011299435,0.5691699604743083,0.36923076923076925,0.5,1.0,2.318844192962831,8.0
82,0.49174917491749176,0.4698106771877264,0.4540540540540541,0.5555555555555556,0.47619047619047616,0.39344262295081966,1.0,2.3484968228861933,8.0
83,0.44932432432432434,0.4169127597344977,0.46938775510204084,0.4931506849315068,0.4032258064516129,0.3018867924528302,1.0,2.303204981182274,8.0
84,0.47491638795986624,0.43216033278072985,0.42105263157894735,0.5787234042553191,0.43795620437956206,0.2909090909090909,1.0,2.301419475215509,8.0
85,0.4528985507246377,0.42617816823699173,0.49142857142857144,0.4857142857142857,0.40404040404040403,0.3235294117647059,1.0,2.425191807476264,8.0
86,0.4888888888888889,0.4914191596195856,0.4530386740331492,0.5128205128205128,0.4696969696969697,0.5301204819277109,1.0,2.2856804764253043,8.0
87,0.4782608695652174,0.4520122092830364,0.45555555555555555,0.5583756345177665,0.4369747899159664,0.35714285714285715,1.0,2.320054064768002,8.0
88,0.4423076923076923,0.44314505922851066,0.3614457831325301,0.4789915966386555,0.45714285714285713,0.475,1.0,2.4016146069625393,8.0
89,0.5463917525773195,0.5297620017269346,0.5280898876404494,0.6127659574468085,0.4424778761061947,0.5357142857142857,1.0,2.331674223004031,8.0
90,0.474025974025974,0.4567017924449447,0.4484848484848485,0.5238095238095238,0.44274809160305345,0.4117647058823529,1.0,2.3786591270835706,8.0
91,0.5080906148867314,0.4961491581991354,0.5238095238095238,0.5374449339207048,0.43103448275862066,0.49230769230769234,1.0,2.3457688990841743,8.0
92,0.43434343434343436,0.42461569775726293,0.3096774193548387,0.5321100917431193,0.4148148148148148,0.4418604651162791,1.0,2.4123205608164624,8.0
