epoch,optimizer_step,unscaled_loss,gradient_norm,learning_rate,accumulated_sample_ids,accumulated_micro_batches,inner_dev_accuracy,inner_dev_macro_f1
1,13,0.42776942253112793,2.844802141189575,9.385964912280703e-05,"[""train_0630"", ""train_1262"", ""train_0325"", ""train_1490"", ""train_1259"", ""train_1064"", ""train_0130"", ""train_1091"", ""train_1122"", ""train_0453"", ""train_1115"", ""train_1108"", ""train_0386"", ""train_1233"", ""train_0668"", ""train_0794""]",16,,
1,14,0.3769693374633789,2.866495132446289,9.298245614035089e-05,"[""train_0876"", ""train_1238"", ""train_0514"", ""train_0377"", ""train_0002"", ""train_0746"", ""train_0643"", ""train_0776"", ""train_1009"", ""train_1242"", ""train_0799"", ""train_0111"", ""train_0982"", ""train_0323"", ""train_0263"", ""train_0695""]",16,,
1,15,0.24024975299835205,2.7617714405059814,9.210526315789474e-05,"[""train_1397"", ""train_0456"", ""train_1123"", ""train_1470"", ""train_0932"", ""train_1419"", ""train_0910"", ""train_1465"", ""train_1085"", ""train_0368"", ""train_0747"", ""train_1035"", ""train_0036"", ""train_0596"", ""train_1105"", ""train_0095""]",16,,
1,16,0.42385613918304443,2.9860973358154297,9.12280701754386e-05,"[""train_0449"", ""train_0352"", ""train_1082"", ""train_1342"", ""train_0890"", ""train_1286"", ""train_1174"", ""train_1132"", ""train_0327"", ""train_0072"", ""train_1288"", ""train_0709"", ""train_0219"", ""train_0053"", ""train_0056"", ""train_1210""]",16,0.5352697095435685,0.5022664572250749
1,17,0.07226717472076416,3.802373170852661,9.035087719298246e-05,"[""train_1270"", ""train_0976"", ""train_1268"", ""train_1278"", ""train_0778"", ""train_1059"", ""train_1182"", ""train_0226"", ""train_0498"", ""train_0096"", ""train_0337"", ""train_1263"", ""train_1116"", ""train_1371"", ""train_0986"", ""train_0244""]",16,,
1,18,0.44726771116256714,4.489409923553467,8.947368421052632e-05,"[""train_1012"", ""train_0704"", ""train_1298"", ""train_0479"", ""train_0801"", ""train_0618"", ""train_0046"", ""train_0492"", ""train_1041"", ""train_0633"", ""train_1431"", ""train_0171"", ""train_0536"", ""train_1261"", ""train_0546"", ""train_0350""]",16,,
1,19,0.07129108905792236,6.672837734222412,8.859649122807017e-05,"[""train_1101"", ""train_0968"", ""train_1200"", ""train_0882"", ""train_1267"", ""train_0862"", ""train_0009"", ""train_1479"", ""train_0619"", ""train_1152"", ""train_1319"", ""train_0509"", ""train_1142"", ""train_1462"", ""train_1114"", ""train_1002""]",16,,
1,20,0.47070521116256714,5.025152683258057,8.771929824561403e-05,"[""train_1057"", ""train_0007"", ""train_0202"", ""train_1228"", ""train_0336"", ""train_0863"", ""train_0942"", ""train_0454"", ""train_0881"", ""train_1099"", ""train_0375"", ""train_0224"", ""train_0851"", ""train_0296"", ""train_0414"", ""train_0690""]",16,,
1,21,0.7461323738098145,6.362768173217773,8.68421052631579e-05,"[""train_1046"", ""train_0170"", ""train_0139"", ""train_0706"", ""train_0517"", ""train_0423"", ""train_1062"", ""train_1369"", ""train_0362"", ""train_1028"", ""train_0430"", ""train_0800"", ""train_0252"", ""train_1117"", ""train_0494"", ""train_1068""]",16,,
1,22,0.3496131896972656,5.567714214324951,8.596491228070177e-05,"[""train_0712"", ""train_0493"", ""train_1229"", ""train_0693"", ""train_1093"", ""train_0636"", ""train_1380"", ""train_0601"", ""train_1175"", ""train_1478"", ""train_0424"", ""train_0796"", ""train_1246"", ""train_0020"", ""train_0998"", ""train_0906""]",16,,
1,23,0.6718788146972656,3.2609660625457764,8.508771929824562e-05,"[""train_0317"", ""train_1343"", ""train_1287"", ""train_1411"", ""train_1126"", ""train_0526"", ""train_0004"", ""train_0617"", ""train_1320"", ""train_1425"", ""train_0919"", ""train_0827"", ""train_0689"", ""train_0122"", ""train_0554"", ""train_0905""]",16,,
1,24,0.7539156079292297,3.002375364303589,8.421052631578948e-05,"[""train_0294"", ""train_0971"", ""train_0331"", ""train_0198"", ""train_0768"", ""train_0349"", ""train_0253"", ""train_0523"", ""train_1183"", ""train_1179"", ""train_0460"", ""train_1428"", ""train_0425"", ""train_0679"", ""train_0549"", ""train_1111""]",16,0.5311203319502075,0.48609342012667134
1,25,0.558640718460083,3.8677260875701904,8.333333333333334e-05,"[""train_0752"", ""train_1209"", ""train_1354"", ""train_0972"", ""train_1275"", ""train_0651"", ""train_0562"", ""train_0026"", ""train_0964"", ""train_1001"", ""train_0930"", ""train_0348"", ""train_0757"", ""train_1084"", ""train_1066"", ""train_0846""]",16,,
1,26,0.36523908376693726,3.3575143814086914,8.24561403508772e-05,"[""train_0330"", ""train_0750"", ""train_1245"", ""train_0473"", ""train_0048"", ""train_1031"", ""train_0363"", ""train_0187"", ""train_0109"", ""train_0724"", ""train_0049"", ""train_0038"", ""train_0718"", ""train_0640"", ""train_1473"", ""train_0513""]",16,,
1,27,0.44337594509124756,2.848336935043335,8.157894736842105e-05,"[""train_0884"", ""train_0579"", ""train_1285"", ""train_0197"", ""train_0583"", ""train_0090"", ""train_0532"", ""train_0361"", ""train_0543"", ""train_1458"", ""train_0238"", ""train_0458"", ""train_0575"", ""train_1017"", ""train_0901"", ""train_0673""]",16,,
1,28,0.3302001953125,2.443970203399658,8.070175438596491e-05,"[""train_1412"", ""train_1434"", ""train_1090"", ""train_1391"", ""train_0635"", ""train_0577"", ""train_0510"", ""train_0898"", ""train_0457"", ""train_0719"", ""train_0069"", ""train_0770"", ""train_0393"", ""train_1264"", ""train_0462"", ""train_0125""]",16,,
1,29,0.4746232032775879,2.4633941650390625,7.982456140350878e-05,"[""train_1451"", ""train_1450"", ""train_0838"", ""train_1193"", ""train_1218"", ""train_0295"", ""train_0292"", ""train_0797"", ""train_1155"", ""train_0367"", ""train_1133"", ""train_0165"", ""train_0354"", ""train_0505"", ""train_0592"", ""train_0996""]",16,,
1,30,0.6562780141830444,2.5034377574920654,7.894736842105263e-05,"[""train_0856"", ""train_0265"", ""train_0985"", ""train_1438"", ""train_1216"", ""train_0010"", ""train_1100"", ""train_0174"", ""train_1325"", ""train_0720"", ""train_0127"", ""train_1244"", ""train_0891"", ""train_1469"", ""train_0826"", ""train_0409""]",16,,
1,31,0.7812613844871521,2.2988502979278564,7.807017543859649e-05,"[""train_0956"", ""train_0902"", ""train_0990"", ""train_0074"", ""train_0108"", ""train_0173"", ""train_0764"", ""train_0638"", ""train_0448"", ""train_1489"", ""train_0124"", ""train_0218"", ""train_1347"", ""train_0399"", ""train_1429"", ""train_0993""]",16,,
1,32,0.6914252042770386,2.6286401748657227,7.719298245614036e-05,"[""train_1488"", ""train_1310"", ""train_0798"", ""train_0584"", ""train_0953"", ""train_1403"", ""train_0639"", ""train_0954"", ""train_1000"", ""train_1045"", ""train_0392"", ""train_0406"", ""train_0725"", ""train_1172"", ""train_0653"", ""train_1289""]",16,0.5269709543568465,0.44186346909190033
1,33,0.648445188999176,2.1607227325439453,7.631578947368422e-05,"[""train_0387"", ""train_0175"", ""train_0576"", ""train_0977"", ""train_1484"", ""train_1054"", ""train_0688"", ""train_0792"", ""train_1340"", ""train_0748"", ""train_0133"", ""train_1303"", ""train_0868"", ""train_0922"", ""train_0131"", ""train_0418""]",16,,
1,34,0.2892189025878906,2.1039175987243652,7.543859649122808e-05,"[""train_0662"", ""train_0894"", ""train_0699"", ""train_0339"", ""train_0012"", ""train_1400"", ""train_0791"", ""train_0871"", ""train_0480"", ""train_0997"", ""train_0870"", ""train_0995"", ""train_0033"", ""train_0632"", ""train_0744"", ""train_0455""]",16,,
1,35,0.5976578593254089,1.8527638912200928,7.456140350877193e-05,"[""train_0581"", ""train_0551"", ""train_0034"", ""train_0064"", ""train_1146"", ""train_0620"", ""train_1249"", ""train_0189"", ""train_0533"", ""train_0886"", ""train_0527"", ""train_0190"", ""train_1034"", ""train_0777"", ""train_1257"", ""train_1165""]",16,,
1,36,0.3828352689743042,2.312894582748413,7.368421052631579e-05,"[""train_0286"", ""train_1030"", ""train_0929"", ""train_0854"", ""train_1236"", ""train_0410"", ""train_0774"", ""train_0383"", ""train_0481"", ""train_0396"", ""train_0825"", ""train_1467"", ""train_1166"", ""train_0215"", ""train_0438"", ""train_0488""]",16,,
1,37,0.429689884185791,2.2329304218292236,7.280701754385966e-05,"[""train_1346"", ""train_0534"", ""train_0563"", ""train_0802"", ""train_0440"", ""train_0524"", ""train_1457"", ""train_1036"", ""train_0928"", ""train_0419"", ""train_0561"", ""train_1376"", ""train_0869"", ""train_0711"", ""train_1449"", ""train_1060""]",16,,
1,38,1.4843807220458984,4.788503646850586,7.192982456140351e-05,"[""train_0927"", ""train_0853"", ""train_0311"", ""train_0860"", ""train_1040"", ""train_1021"", ""train_0931"", ""train_0578"", ""train_0978"", ""train_1314"", ""train_1075"", ""train_1362"", ""train_0057"", ""train_0642"", ""train_0941"", ""train_0304""]",16,,
1,39,0.4414106011390686,2.4408938884735107,7.105263157894737e-05,"[""train_1370"", ""train_0310"", ""train_1157"", ""train_1407"", ""train_0634"", ""train_0305"", ""train_0880"", ""train_1158"", ""train_0822"", ""train_0261"", ""train_0086"", ""train_0132"", ""train_0994"", ""train_1485"", ""train_1033"", ""train_0091""]",16,,
1,40,0.37894725799560547,2.7269153594970703,7.017543859649122e-05,"[""train_0154"", ""train_0691"", ""train_1358"", ""train_0270"", ""train_0235"", ""train_0232"", ""train_0353"", ""train_1092"", ""train_0140"", ""train_0749"", ""train_0397"", ""train_1474"", ""train_0547"", ""train_1025"", ""train_0973"", ""train_0751""]",16,0.5643153526970954,0.5244815817396462
1,41,0.28906506299972534,2.8416836261749268,6.929824561403509e-05,"[""train_0763"", ""train_0321"", ""train_0403"", ""train_0714"", ""train_0999"", ""train_0018"", ""train_1103"", ""train_1365"", ""train_0370"", ""train_0566"", ""train_0572"", ""train_0892"", ""train_1226"", ""train_0608"", ""train_1327"", ""train_0293""]",16,,
1,42,0.16894584894180298,3.2478044033050537,6.842105263157895e-05,"[""train_0014"", ""train_0408"", ""train_0496"", ""train_0264"", ""train_1374"", ""train_1027"", ""train_0603"", ""train_0316"", ""train_0326"", ""train_1258"", ""train_0129"", ""train_0808"", ""train_1168"", ""train_0225"", ""train_1334"", ""train_1266""]",16,,
1,43,0.25390732288360596,3.498429298400879,6.754385964912281e-05,"[""train_0194"", ""train_1468"", ""train_0508"", ""train_1107"", ""train_0333"", ""train_0616"", ""train_0981"", ""train_0110"", ""train_0507"", ""train_1480"", ""train_0707"", ""train_0713"", ""train_1191"", ""train_0055"", ""train_0188"", ""train_1414""]",16,,
1,44,0.9257814884185791,5.233748435974121,6.666666666666667e-05,"[""train_0815"", ""train_0785"", ""train_1301"", ""train_0076"", ""train_1081"", ""train_0611"", ""train_0395"", ""train_0773"", ""train_1171"", ""train_1222"", ""train_0885"", ""train_0874"", ""train_1074"", ""train_0412"", ""train_0428"", ""train_0829""]",16,,
1,45,1.5546884536743164,3.465125560760498,6.578947368421054e-05,"[""train_1254"", ""train_0918"", ""train_1460"", ""train_0103"", ""train_1178"", ""train_1241"", ""train_0590"", ""train_0574"", ""train_0684"", ""train_0903"", ""train_1454"", ""train_0347"", ""train_0257"", ""train_0037"", ""train_0560"", ""train_1348""]",16,,
1,46,0.003937244415283203,3.2043635845184326,6.49122807017544e-05,"[""train_1217"", ""train_0683"", ""train_0652"", ""train_0687"", ""train_1128"", ""train_1265"", ""train_0923"", ""train_1013"", ""train_1395"", ""train_0760"", ""train_1019"", ""train_1349"", ""train_0708"", ""train_0441"", ""train_0422"", ""train_1404""]",16,,
1,47,0.4140676259994507,4.786708831787109,6.403508771929825e-05,"[""train_1312"", ""train_0003"", ""train_0291"", ""train_0900"", ""train_0924"", ""train_0413"", ""train_0203"", ""train_0861"", ""train_1161"", ""train_1394"", ""train_0877"", ""train_1067"", ""train_1402"", ""train_0955"", ""train_0420"", ""train_0156""]",16,,
1,48,0.9375000596046448,4.348005294799805,6.31578947368421e-05,"[""train_0745"", ""train_0821"", ""train_0123"", ""train_0571"", ""train_0893"", ""train_1350"", ""train_0155"", ""train_1483"", ""train_0702"", ""train_0828"", ""train_0663"", ""train_1055"", ""train_1446"", ""train_0819"", ""train_1104"", ""train_0439""]",16,0.5394190871369294,0.4966095168999116
1,49,0.1298837661743164,4.999856948852539,6.228070175438597e-05,"[""train_0324"", ""train_1486"", ""train_0262"", ""train_1333"", ""train_1189"", ""train_0940"", ""train_0650"", ""train_0017"", ""train_0936"", ""train_0666"", ""train_0988"", ""train_0655"", ""train_0407"", ""train_0835"", ""train_1109"", ""train_1461""]",16,,
1,50,0.6640635132789612,4.743107318878174,6.140350877192983e-05,"[""train_0402"", ""train_0754"", ""train_0544"", ""train_0753"", ""train_1330"", ""train_1386"", ""train_0963"", ""train_1416"", ""train_0335"", ""train_0334"", ""train_0522"", ""train_0177"", ""train_1145"", ""train_0102"", ""train_0743"", ""train_1235""]",16,,
1,51,0.4121096730232239,3.351203680038452,6.052631578947369e-05,"[""train_0879"", ""train_0847"", ""train_0904"", ""train_1065"", ""train_0589"", ""train_1102"", ""train_0759"", ""train_0459"", ""train_0248"", ""train_0594"", ""train_1020"", ""train_1283"", ""train_0052"", ""train_1207"", ""train_0021"", ""train_0958""]",16,,
1,52,0.09570342302322388,3.0679659843444824,5.9649122807017544e-05,"[""train_1415"", ""train_0939"", ""train_0346"", ""train_1272"", ""train_0836"", ""train_0087"", ""train_0556"", ""train_0772"", ""train_0126"", ""train_0545"", ""train_1169"", ""train_0035"", ""train_1198"", ""train_1281"", ""train_0234"", ""train_0474""]",16,,
1,53,0.08984977006912231,2.946622371673584,5.877192982456141e-05,"[""train_1227"", ""train_1337"", ""train_1300"", ""train_0548"", ""train_0595"", ""train_0497"", ""train_1443"", ""train_0814"", ""train_0024"", ""train_0151"", ""train_0054"", ""train_0559"", ""train_0243"", ""train_1307"", ""train_0431"", ""train_0692""]",16,,
1,54,0.7890633344650269,3.401540994644165,5.789473684210527e-05,"[""train_0429"", ""train_0887"", ""train_0609"", ""train_1190"", ""train_0394"", ""train_1311"", ""train_1420"", ""train_1284"", ""train_0705"", ""train_0925"", ""train_1213"", ""train_0911"", ""train_0302"", ""train_1199"", ""train_0153"", ""train_0637""]",16,,
1,55,0.5820314288139343,2.618882179260254,5.701754385964912e-05,"[""train_0500"", ""train_1277"", ""train_0487"", ""train_1357"", ""train_0267"", ""train_0872"", ""train_1214"", ""train_0417"", ""train_1032"", ""train_0045"", ""train_1022"", ""train_0401"", ""train_0472"", ""train_0565"", ""train_1180"", ""train_1251""]",16,,
1,56,0.006286680698394775,2.912792682647705,5.6140350877192984e-05,"[""train_1379"", ""train_0631"", ""train_0771"", ""train_0607"", ""train_0047"", ""train_0308"", ""train_0489"", ""train_0664"", ""train_1252"", ""train_0227"", ""train_0700"", ""train_0356"", ""train_0967"", ""train_1444"", ""train_1230"", ""train_1408""]",16,0.6016597510373444,0.5711522497892179
1,57,0.4140658974647522,5.461767673492432,5.526315789473685e-05,"[""train_1360"", ""train_0223"", ""train_0624"", ""train_1176"", ""train_1037"", ""train_0427"", ""train_0172"", ""train_1442"", ""train_1206"", ""train_0351"", ""train_0920"", ""train_0848"", ""train_0506"", ""train_0204"", ""train_1005"", ""train_0568""]",16,,
1,58,0.8437506556510925,4.554338455200195,5.438596491228071e-05,"[""train_0820"", ""train_1398"", ""train_0025"", ""train_0710"", ""train_0345"", ""train_0612"", ""train_0013"", ""train_0795"", ""train_1256"", ""train_0672"", ""train_0128"", ""train_0567"", ""train_1335"", ""train_0504"", ""train_1452"", ""train_0550""]",16,,
1,59,0.5273507833480835,7.982021808624268,5.350877192982456e-05,"[""train_0557"", ""train_0786"", ""train_0322"", ""train_1329"", ""train_1151"", ""train_1476"", ""train_0214"", ""train_1253"", ""train_0540"", ""train_0555"", ""train_1047"", ""train_0366"", ""train_1332"", ""train_0303"", ""train_0676"", ""train_0541""]",16,,
1,60,0.26171934604644775,19.97781753540039,5.2631578947368424e-05,"[""train_1317"", ""train_1475"", ""train_0552"", ""train_1366"", ""train_0987"", ""train_0411"", ""train_0307""]",7,,
2,61,0.6718753576278687,2.968545436859131,5.1754385964912286e-05,"[""train_0027"", ""train_0481"", ""train_0453"", ""train_1074"", ""train_1300"", ""train_0679"", ""train_0376"", ""train_1109"", ""train_0506"", ""train_1236"", ""train_1259"", ""train_1063"", ""train_1227"", ""train_0327"", ""train_0795"", ""train_1252""]",16,,
2,62,0.6718753576278687,4.584818363189697,5.087719298245615e-05,"[""train_1006"", ""train_0701"", ""train_0402"", ""train_1018"", ""train_0244"", ""train_1261"", ""train_0857"", ""train_1362"", ""train_1466"", ""train_0956"", ""train_0583"", ""train_1312"", ""train_0072"", ""train_0126"", ""train_0954"", ""train_0394""]",16,,
2,63,0.5117188692092896,3.8986709117889404,5e-05,"[""train_1317"", ""train_1075"", ""train_1104"", ""train_0153"", ""train_0730"", ""train_0602"", ""train_0108"", ""train_0392"", ""train_0034"", ""train_0987"", ""train_0982"", ""train_1428"", ""train_0408"", ""train_1457"", ""train_0054"", ""train_0500""]",16,,
2,64,0.6484375,4.140574932098389,4.912280701754386e-05,"[""train_1281"", ""train_0764"", ""train_0330"", ""train_0923"", ""train_1319"", ""train_1449"", ""train_1400"", ""train_0673"", ""train_1474"", ""train_1408"", ""train_0930"", ""train_1335"", ""train_0336"", ""train_0233"", ""train_0439"", ""train_0749""]",16,0.5975103734439834,0.559196244775747
2,65,0.6953133344650269,3.996188163757324,4.824561403508772e-05,"[""train_1460"", ""train_0225"", ""train_0460"", ""train_0541"", ""train_0616"", ""train_0527"", ""train_1257"", ""train_0346"", ""train_1383"", ""train_0391"", ""train_1019"", ""train_0286"", ""train_0256"", ""train_0311"", ""train_0523"", ""train_0316""]",16,,
2,66,0.2617250084877014,3.6489593982696533,4.736842105263158e-05,"[""train_0711"", ""train_1145"", ""train_1206"", ""train_0345"", ""train_1432"", ""train_0524"", ""train_0998"", ""train_0891"", ""train_0691"", ""train_0932"", ""train_1354"", ""train_1002"", ""train_0928"", ""train_0324"", ""train_0351"", ""train_0668""]",16,,
2,67,0.5117194056510925,3.684136390686035,4.649122807017544e-05,"[""train_0416"", ""train_1419"", ""train_0978"", ""train_1025"", ""train_0412"", ""train_0304"", ""train_1486"", ""train_0942"", ""train_1463"", ""train_0513"", ""train_0350"", ""train_0522"", ""train_0770"", ""train_1152"", ""train_0551"", ""train_0704""]",16,,
2,68,0.23730874061584473,2.6640260219573975,4.56140350877193e-05,"[""train_0368"", ""train_1220"", ""train_1216"", ""train_0729"", ""train_0375"", ""train_0271"", ""train_0422"", ""train_1359"", ""train_1283"", ""train_0149"", ""train_0785"", ""train_0188"", ""train_1289"", ""train_1230"", ""train_0383"", ""train_0468""]",16,,
2,69,0.4140680432319641,2.76859974861145,4.473684210526316e-05,"[""train_0925"", ""train_0362"", ""train_0620"", ""train_0710"", ""train_0760"", ""train_1146"", ""train_1438"", ""train_0725"", ""train_0305"", ""train_0573"", ""train_1443"", ""train_0547"", ""train_0452"", ""train_1081"", ""train_0215"", ""train_0294""]",16,,
2,70,0.5625005960464478,3.5055532455444336,4.3859649122807014e-05,"[""train_1266"", ""train_1110"", ""train_0309"", ""train_0473"", ""train_1374"", ""train_1490"", ""train_0823"", ""train_0097"", ""train_1183"", ""train_1307"", ""train_0448"", ""train_0699"", ""train_1253"", ""train_0075"", ""train_0651"", ""train_1226""]",16,,
2,71,0.0012873411178588867,3.1866633892059326,4.298245614035088e-05,"[""train_1065"", ""train_0854"", ""train_1321"", ""train_0893"", ""train_1169"", ""train_0838"", ""train_1402"", ""train_0326"", ""train_0090"", ""train_0975"", ""train_0127"", ""train_1367"", ""train_0369"", ""train_1376"", ""train_0074"", ""train_1425""]",16,,
2,72,0.2617309093475342,2.1918106079101562,4.210526315789474e-05,"[""train_0515"", ""train_0977"", ""train_0688"", ""train_1123"", ""train_0321"", ""train_1036"", ""train_1012"", ""train_1346"", ""train_0020"", ""train_0536"", ""train_0396"", ""train_0139"", ""train_0564"", ""train_0151"", ""train_0650"", ""train_0356""]",16,0.5767634854771784,0.5130317269643867
2,73,0.5351583361625671,4.066595554351807,4.12280701754386e-05,"[""train_0921"", ""train_1347"", ""train_1058"", ""train_0819"", ""train_0055"", ""train_1235"", ""train_0014"", ""train_0955"", ""train_0401"", ""train_1366"", ""train_1209"", ""train_0363"", ""train_0887"", ""train_0302"", ""train_0310"", ""train_0972""]",16,,
2,74,0.6328133940696716,4.392296314239502,4.0350877192982455e-05,"[""train_0981"", ""train_0004"", ""train_1301"", ""train_0430"", ""train_1174"", ""train_0410"", ""train_0438"", ""train_1111"", ""train_0427"", ""train_1275"", ""train_0238"", ""train_1481"", ""train_0449"", ""train_1037"", ""train_0333"", ""train_0639""]",16,,
2,75,0.48633575439453125,2.1407594680786133,3.9473684210526316e-05,"[""train_1462"", ""train_0904"", ""train_1484"", ""train_1412"", ""train_1476"", ""train_0990"", ""train_1186"", ""train_0720"", ""train_0293"", ""train_0678"", ""train_1010"", ""train_1379"", ""train_0640"", ""train_0472"", ""train_1158"", ""train_0776""]",16,,
2,76,0.16406351327896118,5.418404579162598,3.859649122807018e-05,"[""train_0525"", ""train_0339"", ""train_0797"", ""train_1114"", ""train_0094"", ""train_0386"", ""train_0459"", ""train_0025"", ""train_0986"", ""train_0895"", ""train_0411"", ""train_0927"", ""train_0494"", ""train_0132"", ""train_0902"", ""train_0677""]",16,,
2,77,0.404297411441803,4.406083106994629,3.771929824561404e-05,"[""train_0514"", ""train_0165"", ""train_0068"", ""train_1260"", ""train_0349"", ""train_1445"", ""train_0890"", ""train_1197"", ""train_0552"", ""train_0596"", ""train_0703"", ""train_0743"", ""train_0709"", ""train_0036"", ""train_0009"", ""train_1311""]",16,,
2,78,0.01220768690109253,3.753060817718506,3.6842105263157895e-05,"[""train_0403"", ""train_0771"", ""train_0894"", ""train_1256"", ""train_1156"", ""train_0526"", ""train_0846"", ""train_0047"", ""train_0763"", ""train_1420"", ""train_0995"", ""train_0584"", ""train_0203"", ""train_0418"", ""train_0963"", ""train_0417""]",16,,
2,79,0.04565441608428955,4.271270751953125,3.5964912280701756e-05,"[""train_0900"", ""train_1384"", ""train_0868"", ""train_0815"", ""train_0384"", ""train_0462"", ""train_0632"", ""train_0794"", ""train_0574"", ""train_0870"", ""train_0366"", ""train_0207"", ""train_0813"", ""train_1429"", ""train_1101"", ""train_0222""]",16,,
2,80,0.31640756130218506,4.158078670501709,3.508771929824561e-05,"[""train_0223"", ""train_0940"", ""train_1344"", ""train_0901"", ""train_0267"", ""train_0885"", ""train_1469"", ""train_1228"", ""train_0544"", ""train_0325"", ""train_0409"", ""train_0258"", ""train_0488"", ""train_0334"", ""train_0862"", ""train_0413""]",16,0.6099585062240664,0.5386993900366356
2,81,0.48633289337158203,6.146076679229736,3.421052631578947e-05,"[""train_1434"", ""train_0296"", ""train_0069"", ""train_0553"", ""train_0130"", ""train_0457"", ""train_0257"", ""train_1329"", ""train_0554"", ""train_0019"", ""train_1337"", ""train_0918"", ""train_0534"", ""train_0612"", ""train_0420"", ""train_0367""]",16,,
2,82,0.06884819269180298,4.523074626922607,3.3333333333333335e-05,"[""train_0663"", ""train_0095"", ""train_0347"", ""train_0886"", ""train_0910"", ""train_0549"", ""train_0748"", ""train_1267"", ""train_0056"", ""train_1313"", ""train_0822"", ""train_1336"", ""train_1134"", ""train_1485"", ""train_0642"", ""train_1207""]",16,,
