epoch,optimizer_step,unscaled_loss,gradient_norm,learning_rate,accumulated_sample_ids,accumulated_micro_batches,inner_dev_accuracy,inner_dev_macro_f1
1,1,0.1129617691040039,107.12580108642578,3.3333333333333335e-05,"[""train_0075"", ""train_0019"", ""train_0233"", ""train_1344"", ""train_1466"", ""train_0001"", ""train_0332"", ""train_0266"", ""train_0433"", ""train_0005"", ""train_0935"", ""train_0895"", ""train_0701"", ""train_1219"", ""train_1197"", ""train_0654""]",16,,
1,2,1.1947021484375,52.62884521484375,5e-05,"[""train_0516"", ""train_0855"", ""train_0883"", ""train_0610"", ""train_0729"", ""train_1187"", ""train_0027"", ""train_0558"", ""train_0769"", ""train_0150"", ""train_0258"", ""train_0850"", ""train_0824"", ""train_1427"", ""train_0521"", ""train_1131""]",16,,
1,3,0.988037109375,8.61168384552002,6.666666666666667e-05,"[""train_0201"", ""train_0834"", ""train_1029"", ""train_1186"", ""train_1481"", ""train_1231"", ""train_0542"", ""train_1321"", ""train_1018"", ""train_0097"", ""train_1373"", ""train_0309"", ""train_0833"", ""train_0974"", ""train_0369"", ""train_0068""]",16,,
1,4,0.7109377384185791,4.15234899520874,8.333333333333334e-05,"[""train_0271"", ""train_1011"", ""train_1260"", ""train_1083"", ""train_0169"", ""train_1220"", ""train_1056"", ""train_0694"", ""train_0602"", ""train_1080"", ""train_1459"", ""train_0300"", ""train_1147"", ""train_0011"", ""train_0809"", ""train_0535""]",16,,
1,5,0.6718750596046448,5.793321132659912,0.0001,"[""train_1417"", ""train_0849"", ""train_0461"", ""train_1156"", ""train_0580"", ""train_0852"", ""train_0207"", ""train_0989"", ""train_0447"", ""train_1063"", ""train_1326"", ""train_0398"", ""train_0823"", ""train_0957"", ""train_0391"", ""train_0793""]",16,,
1,6,0.4433595538139343,4.824709415435791,0.0001,"[""train_0208"", ""train_0152"", ""train_1077"", ""train_1367"", ""train_0452"", ""train_0553"", ""train_0065"", ""train_0837"", ""train_0641"", ""train_0242"", ""train_0426"", ""train_0678"", ""train_0573"", ""train_0416"", ""train_1328"", ""train_1455""]",16,,
1,7,0.34765732288360596,5.630744934082031,9.912280701754386e-05,"[""train_0582"", ""train_1399"", ""train_0039"", ""train_0755"", ""train_0593"", ""train_1304"", ""train_0515"", ""train_0028"", ""train_0468"", ""train_1071"", ""train_1388"", ""train_0287"", ""train_0873"", ""train_0857"", ""train_0376"", ""train_0085""]",16,,
1,8,0.5742197632789612,3.9078171253204346,9.824561403508771e-05,"[""train_1215"", ""train_1058"", ""train_0878"", ""train_0149"", ""train_1432"", ""train_1435"", ""train_0355"", ""train_0306"", ""train_0390"", ""train_0222"", ""train_0677"", ""train_0667"", ""train_1127"", ""train_0094"", ""train_1445"", ""train_0564""]",16,0.5186721991701245,0.48553852073675335
1,9,0.09277403354644775,5.346662521362305,9.736842105263158e-05,"[""train_0299"", ""train_0907"", ""train_1383"", ""train_0245"", ""train_0966"", ""train_1313"", ""train_0965"", ""train_0591"", ""train_0256"", ""train_1440"", ""train_0301"", ""train_1359"", ""train_0889"", ""train_0434"", ""train_1316"", ""train_0340""]",16,,
1,10,0.753906786441803,6.23089599609375,9.649122807017544e-05,"[""train_0525"", ""train_0475"", ""train_0975"", ""train_0360"", ""train_0730"", ""train_0875"", ""train_0077"", ""train_1336"", ""train_1106"", ""train_1162"", ""train_0239"", ""train_0029"", ""train_1026"", ""train_1364"", ""train_0813"", ""train_0176""]",16,,
1,11,0.3378908038139343,4.441614151000977,9.56140350877193e-05,"[""train_1014"", ""train_1323"", ""train_1006"", ""train_1010"", ""train_1273"", ""train_0495"", ""train_0661"", ""train_0400"", ""train_1110"", ""train_1134"", ""train_0665"", ""train_0775"", ""train_0249"", ""train_0432"", ""train_0320"", ""train_1463""]",16,,
1,12,0.05297863483428955,3.0864763259887695,9.473684210526316e-05,"[""train_1141"", ""train_1076"", ""train_0703"", ""train_0756"", ""train_0888"", ""train_0415"", ""train_1098"", ""train_0338"", ""train_0384"", ""train_0008"", ""train_0421"", ""train_0073"", ""train_0899"", ""train_0921"", ""train_1384"", ""train_1296""]",16,,
1,13,0.43554961681365967,3.162693500518799,9.385964912280703e-05,"[""train_0630"", ""train_1262"", ""train_0325"", ""train_1490"", ""train_1259"", ""train_1064"", ""train_0130"", ""train_1091"", ""train_1122"", ""train_0453"", ""train_1115"", ""train_1108"", ""train_0386"", ""train_1233"", ""train_0668"", ""train_0794""]",16,,
1,14,0.4023458957672119,2.5506908893585205,9.298245614035089e-05,"[""train_0876"", ""train_1238"", ""train_0514"", ""train_0377"", ""train_0002"", ""train_0746"", ""train_0643"", ""train_0776"", ""train_1009"", ""train_1242"", ""train_0799"", ""train_0111"", ""train_0982"", ""train_0323"", ""train_0263"", ""train_0695""]",16,,
1,15,0.23144835233688354,2.3409159183502197,9.210526315789474e-05,"[""train_1397"", ""train_0456"", ""train_1123"", ""train_1470"", ""train_0932"", ""train_1419"", ""train_0910"", ""train_1465"", ""train_1085"", ""train_0368"", ""train_0747"", ""train_1035"", ""train_0036"", ""train_0596"", ""train_1105"", ""train_0095""]",16,,
1,16,0.3691418766975403,2.3178794384002686,9.12280701754386e-05,"[""train_0449"", ""train_0352"", ""train_1082"", ""train_1342"", ""train_0890"", ""train_1286"", ""train_1174"", ""train_1132"", ""train_0327"", ""train_0072"", ""train_1288"", ""train_0709"", ""train_0219"", ""train_0053"", ""train_0056"", ""train_1210""]",16,0.5020746887966805,0.4444783560985528
1,17,0.08642643690109253,2.6126515865325928,9.035087719298246e-05,"[""train_1270"", ""train_0976"", ""train_1268"", ""train_1278"", ""train_0778"", ""train_1059"", ""train_1182"", ""train_0226"", ""train_0498"", ""train_0096"", ""train_0337"", ""train_1263"", ""train_1116"", ""train_1371"", ""train_0986"", ""train_0244""]",16,,
1,18,0.4726579785346985,2.1837782859802246,8.947368421052632e-05,"[""train_1012"", ""train_0704"", ""train_1298"", ""train_0479"", ""train_0801"", ""train_0618"", ""train_0046"", ""train_0492"", ""train_1041"", ""train_0633"", ""train_1431"", ""train_0171"", ""train_0536"", ""train_1261"", ""train_0546"", ""train_0350""]",16,,
1,19,0.088381826877594,2.6935441493988037,8.859649122807017e-05,"[""train_1101"", ""train_0968"", ""train_1200"", ""train_0882"", ""train_1267"", ""train_0862"", ""train_0009"", ""train_1479"", ""train_0619"", ""train_1152"", ""train_1319"", ""train_0509"", ""train_1142"", ""train_1462"", ""train_1114"", ""train_1002""]",16,,
1,20,0.5742209553718567,2.950932502746582,8.771929824561403e-05,"[""train_1057"", ""train_0007"", ""train_0202"", ""train_1228"", ""train_0336"", ""train_0863"", ""train_0942"", ""train_0454"", ""train_0881"", ""train_1099"", ""train_0375"", ""train_0224"", ""train_0851"", ""train_0296"", ""train_0414"", ""train_0690""]",16,,
1,21,0.8359447121620178,3.821023941040039,8.68421052631579e-05,"[""train_1046"", ""train_0170"", ""train_0139"", ""train_0706"", ""train_0517"", ""train_0423"", ""train_1062"", ""train_1369"", ""train_0362"", ""train_1028"", ""train_0430"", ""train_0800"", ""train_0252"", ""train_1117"", ""train_0494"", ""train_1068""]",16,,
1,22,0.4062521457672119,4.27170467376709,8.596491228070177e-05,"[""train_0712"", ""train_0493"", ""train_1229"", ""train_0693"", ""train_1093"", ""train_0636"", ""train_1380"", ""train_0601"", ""train_1175"", ""train_1478"", ""train_0424"", ""train_0796"", ""train_1246"", ""train_0020"", ""train_0998"", ""train_0906""]",16,,
1,23,0.5820337533950806,3.0165228843688965,8.508771929824562e-05,"[""train_0317"", ""train_1343"", ""train_1287"", ""train_1411"", ""train_1126"", ""train_0526"", ""train_0004"", ""train_0617"", ""train_1320"", ""train_1425"", ""train_0919"", ""train_0827"", ""train_0689"", ""train_0122"", ""train_0554"", ""train_0905""]",16,,
1,24,0.9609398245811462,2.6439132690429688,8.421052631578948e-05,"[""train_0294"", ""train_0971"", ""train_0331"", ""train_0198"", ""train_0768"", ""train_0349"", ""train_0253"", ""train_0523"", ""train_1183"", ""train_1179"", ""train_0460"", ""train_1428"", ""train_0425"", ""train_0679"", ""train_0549"", ""train_1111""]",16,0.4854771784232365,0.4445715689494793
1,25,0.38086897134780884,3.2993438243865967,8.333333333333334e-05,"[""train_0752"", ""train_1209"", ""train_1354"", ""train_0972"", ""train_1275"", ""train_0651"", ""train_0562"", ""train_0026"", ""train_0964"", ""train_1001"", ""train_0930"", ""train_0348"", ""train_0757"", ""train_1084"", ""train_1066"", ""train_0846""]",16,,
